GRID_ID,WKT
ANW-3207,"MultiPolygon (((-3.974636 50.91369854, -3.97600574 50.91210149, -3.97887835 50.91205282, -3.98038143 50.91360122, -3.97901179 50.91519832, -3.97613897 50.91524699, -3.974636 50.91369854)))"
AOE-3215,"MultiPolygon (((-3.93911686 50.88911186, -3.94048715 50.88751523, -3.94335833 50.88746746, -3.94485941 50.88901633, -3.94348924 50.89061301, -3.94061786 50.89066077, -3.93911686 50.88911186)))"
AKU-3241,"MultiPolygon (((-4.31399981 50.80043457, -4.31535464 50.79883371, -4.31821966 50.79877679, -4.31973005 50.80032073, -4.31837533 50.80192165, -4.31551012 50.80197857, -4.31399981 50.80043457)))"
AKG-3227,"MultiPolygon (((-4.37639998 50.84325138, -4.37775384 50.8416498, -4.38062135 50.84159131, -4.3821352 50.8431344, -4.38078146 50.84473603, -4.37791375 50.84479452, -4.37639998 50.84325138)))"
ALM-3265,"MultiPolygon (((-4.23304109 50.72646268, -4.23439667 50.72486272, -4.23725735 50.72480784, -4.23876265 50.7263529, -4.23740718 50.72795291, -4.23454631 50.7280078, -4.23304109 50.72646268)))"
ALR-3281,"MultiPolygon (((-4.20929223 50.67812222, -4.21064728 50.67652253, -4.21350506 50.67646827, -4.215008 50.67801368, -4.21365306 50.67961341, -4.21079508 50.67966768, -4.20929223 50.67812222)))"
AKE-3205,"MultiPolygon (((-4.38853923 50.91225841, -4.38989453 50.91065671, -4.39276621 50.91059789, -4.39428278 50.91214076, -4.39292759 50.91374251, -4.39005572 50.91380134, -4.38853923 50.91225841)))"
AJM-3181,"MultiPolygon (((-4.47007298 50.98611242, -4.47142753 50.98450981, -4.47430361 50.98444891, -4.47582533 50.98599062, -4.47447089 50.98759328, -4.47159462 50.98765419, -4.47007298 50.98611242)))"
AKI-3227,"MultiPolygon (((-4.36779707 50.84342633, -4.36915124 50.84182485, -4.37201878 50.84176657, -4.37353236 50.84330977, -4.37217831 50.8449113, -4.36931057 50.84496958, -4.36779707 50.84342633)))"
AKT-3193,"MultiPolygon (((-4.3258813 50.95287232, -4.32723999 50.95127132, -4.33011436 50.951214, -4.33163024 50.95275768, -4.33027167 50.95435873, -4.3273971 50.95441606, -4.3258813 50.95287232)))"
AKJ-3259,"MultiPolygon (((-4.35850283 50.74445342, -4.35985457 50.74285207, -4.36271608 50.7427941, -4.36422604 50.74433748, -4.36287442 50.74593888, -4.36001272 50.74599686, -4.35850283 50.74445342)))"
AKV-3202,"MultiPolygon (((-4.31585099 50.92474072, -4.31720922 50.92313982, -4.32008187 50.92308277, -4.32159649 50.9246266, -4.32023836 50.92622755, -4.31736551 50.92628461, -4.31585099 50.92474072)))"
AKT-3242,"MultiPolygon (((-4.31821966 50.79877679, -4.31957429 50.79717588, -4.3224392 50.79711886, -4.32394968 50.79866274, -4.32259515 50.8002637, -4.31973005 50.80032073, -4.31821966 50.79877679)))"
ALZ-3203,"MultiPolygon (((-4.18642065 50.9240884, -4.18778334 50.92248898, -4.19065619 50.92243511, -4.19216653 50.92398067, -4.19080395 50.92558015, -4.18793091 50.92563402, -4.18642065 50.9240884)))"
AKN-3215,"MultiPolygon (((-4.34826479 50.8831703, -4.34962072 50.88156905, -4.35249072 50.88151124, -4.354005 50.88305467, -4.35264921 50.88465597, -4.34977902 50.88471379, -4.34826479 50.8831703)))"
AMH-3176,"MultiPolygon (((-4.15587457 51.00964709, -4.15724073 51.00804797, -4.16011887 51.00799477, -4.16163105 51.00954068, -4.16026498 51.01113986, -4.15738665 51.01119307, -4.15587457 51.00964709)))"
AKZ-3245,"MultiPolygon (((-4.29197249 50.7898518, -4.29332778 50.78825119, -4.29619219 50.78819483, -4.2977015 50.78973907, -4.29634632 50.79133973, -4.29348172 50.7913961, -4.29197249 50.7898518)))"
AKP-3280,"MultiPolygon (((-4.32947125 50.67892913, -4.33082218 50.6773281, -4.33367976 50.6772709, -4.33518661 50.67881471, -4.33383579 50.68041579, -4.33097801 50.680473, -4.32947125 50.67892913)))"
ANU-3208,"MultiPolygon (((-3.98312042 50.91040694, -3.98448977 50.90880977, -3.98736215 50.9087609, -3.98886539 50.91030919, -3.98749616 50.91190641, -3.98462358 50.91195528, -3.98312042 50.91040694)))"
ANH-3193,"MultiPolygon (((-4.04126648 50.95819496, -4.04263515 50.95659713, -4.04551036 50.95654679, -4.0470171 50.95809427, -4.04564855 50.95969213, -4.04277314 50.95974248, -4.04126648 50.95819496)))"
AKE-3240,"MultiPolygon (((-4.38292015 50.80219453, -4.38427265 50.80059288, -4.38713763 50.80053427, -4.38865031 50.80207729, -4.38729793 50.80367898, -4.38443275 50.8037376, -4.38292015 50.80219453)))"
ALA-3244,"MultiPolygon (((-4.28775248 50.79150862, -4.28910797 50.78990806, -4.29197249 50.7898518, -4.29348172 50.7913961, -4.29212634 50.79299671, -4.28926163 50.79305298, -4.28775248 50.79150862)))"
ALV-3232,"MultiPolygon (((-4.19935855 50.8325577, -4.20071819 50.83095813, -4.20358541 50.830904, -4.20509318 50.83244944, -4.20373364 50.83404907, -4.20086623 50.8341032, -4.19935855 50.8325577)))"
AKX-3206,"MultiPolygon (((-4.30661037 50.9123321, -4.30796857 50.9107313, -4.31084048 50.91067449, -4.31235439 50.91221846, -4.3109963 50.9138193, -4.30812419 50.91387612, -4.30661037 50.9123321)))"
AKP-3236,"MultiPolygon (((-4.33635094 50.81730268, -4.33770547 50.81570156, -4.34057148 50.81564408, -4.34208315 50.81718771, -4.34072874 50.81878889, -4.33786254 50.81884638, -4.33635094 50.81730268)))"
AML-3197,"MultiPolygon (((-4.13557084 50.94391644, -4.13693581 50.94231756, -4.13980995 50.94226492, -4.14131931 50.94381115, -4.13995445 50.94541008, -4.13708012 50.94546273, -4.13557084 50.94391644)))"
AJW-3176,"MultiPolygon (((-4.42774998 51.00273933, -4.42910647 51.00113718, -4.43198367 51.0010773, -4.43350458 51.00261957, -4.4321482 51.00422178, -4.4292708 51.00428166, -4.42774998 51.00273933)))"
AND-3198,"MultiPolygon (((-4.05782333 50.94216534, -4.05919097 50.94056733, -4.06206517 50.94051658, -4.06357192 50.94206384, -4.06220439 50.94366191, -4.05933 50.94371266, -4.05782333 50.94216534)))"
ANM-3200,"MultiPolygon (((-4.01867872 50.93497952, -4.02004751 50.93338194, -4.02292134 50.93333216, -4.02442657 50.93487995, -4.02305789 50.93647757, -4.02018386 50.93652736, -4.01867872 50.93497952)))"
ALG-3184,"MultiPolygon (((-4.27113075 50.98070645, -4.27249212 50.97910606, -4.27536832 50.97905007, -4.27688335 50.98059446, -4.27552209 50.9821949, -4.2726457 50.9822509, -4.27113075 50.98070645)))"
AJQ-3189,"MultiPolygon (((-4.45149023 50.96132069, -4.45284474 50.95971828, -4.45571933 50.95965786, -4.45723959 50.96119984, -4.45588518 50.9628023, -4.4530104 50.96286272, -4.45149023 50.96132069)))"
ANC-3180,"MultiPolygon (((-4.06457492 50.9971322, -4.0659439 50.9955341, -4.06882147 50.99548316, -4.07033027 50.99703031, -4.06896139 50.99862847, -4.06608362 50.99867942, -4.06457492 50.9971322)))"
ALU-3241,"MultiPolygon (((-4.2022526 50.8025983, -4.20361131 50.8009987, -4.20647668 50.80094452, -4.20798354 50.80248994, -4.20662495 50.8040896, -4.20375938 50.80414378, -4.2022526 50.8025983)))"
AKR-3196,"MultiPolygon (((-4.33403202 50.94326602, -4.33539015 50.94166492, -4.33826391 50.9416074, -4.33977973 50.94315099, -4.33842171 50.94475214, -4.33554776 50.94480966, -4.33403202 50.94326602)))"
AMG-3226,"MultiPolygon (((-4.1528431 50.85073854, -4.15420486 50.84913948, -4.15707328 50.84908648, -4.15858013 50.85063254, -4.15721848 50.85223164, -4.15434987 50.85228464, -4.1528431 50.85073854)))"
