GRID_ID,WKT
ASA-3362,"MultiPolygon (((-3.49359819 50.43294831, -3.49497073 50.43135676, -3.49781485 50.43132019, -3.49928661 50.43287517, -3.49791416 50.43446677, -3.49506986 50.43450334, -3.49359819 50.43294831)))"
ASB-3347,"MultiPolygon (((-3.49086435 50.48177508, -3.49223836 50.48018356, -3.49508538 50.48014705, -3.49655858 50.48170206, -3.49518466 50.48329362, -3.49233746 50.48333014, -3.49086435 50.48177508)))"
ARR-3367,"MultiPolygon (((-3.53153776 50.41828985, -3.53290863 50.41669786, -3.53575187 50.41666037, -3.53722443 50.41821486, -3.53585364 50.41980691, -3.53301021 50.41984441, -3.53153776 50.41828985)))"
ASB-3340,"MultiPolygon (((-3.49155778 50.50380108, -3.4929324 50.50220955, -3.49578074 50.50217302, -3.49725466 50.503728, -3.49588015 50.50531957, -3.49303161 50.50535612, -3.49155778 50.50380108)))"
ASC-3371,"MultiPolygon (((-3.48418 50.40473809, -3.48555206 50.40314666, -3.48839452 50.40311033, -3.48986509 50.40466543, -3.48849313 50.40625691, -3.48565049 50.40629324, -3.48418 50.40473809)))"
ARX-3358,"MultiPolygon (((-3.50684663 50.44694297, -3.50821912 50.44535127, -3.51106403 50.44531439, -3.51253664 50.4468692, -3.51116426 50.44846095, -3.50831915 50.44849784, -3.50684663 50.44694297)))"
ASG-3370,"MultiPolygon (((-3.46722174 50.40810111, -3.46859448 50.40650988, -3.47143716 50.40647395, -3.4729073 50.40802925, -3.47153466 50.40962054, -3.4686918 50.40965647, -3.46722174 50.40810111)))"
ARY-3378,"MultiPolygon (((-3.50053951 50.38249327, -3.50191043 50.38090167, -3.50475153 50.38086493, -3.50622191 50.38241979, -3.50485111 50.38401146, -3.50200981 50.3840482, -3.50053951 50.38249327)))"
ARX-3369,"MultiPolygon (((-3.50574825 50.41233062, -3.5071198 50.41073893, -3.50996267 50.41070208, -3.51143415 50.41225692, -3.5100627 50.41384866, -3.50721965 50.41388551, -3.50574825 50.41233062)))"
ARR-3358,"MultiPolygon (((-3.53245186 50.44660872, -3.5338235 50.44501672, -3.53666844 50.44497919, -3.53814192 50.44653366, -3.53677037 50.44812571, -3.53392524 50.44816325, -3.53245186 50.44660872)))"
ARO-3363,"MultiPolygon (((-3.54469102 50.42913358, -3.54606177 50.42754144, -3.54890565 50.42750362, -3.55037897 50.42905794, -3.54900832 50.43065013, -3.54616426 50.43068796, -3.54469102 50.42913358)))"
ARQ-3373,"MultiPolygon (((-3.53514166 50.39778107, -3.53651187 50.39618901, -3.53935391 50.39615141, -3.54082595 50.39770586, -3.53945585 50.39929796, -3.53661361 50.39933557, -3.53514166 50.39778107)))"
ARY-3345,"MultiPolygon (((-3.50382618 50.4863302, -3.50519991 50.48473853, -3.50804724 50.48470168, -3.50952101 50.48625651, -3.50814741 50.48784823, -3.50529988 50.48788508, -3.50382618 50.4863302)))"
ART-3359,"MultiPolygon (((-3.52381574 50.44357422, -3.52518758 50.44198232, -3.52803232 50.44194502, -3.5295054 50.44349961, -3.52813366 50.44509155, -3.52528874 50.44512887, -3.52381574 50.44357422)))"
ARV-3359,"MultiPolygon (((-3.51528113 50.44368565, -3.51665324 50.44209385, -3.51949805 50.44205674, -3.5209709 50.44361143, -3.51959883 50.44520329, -3.51675383 50.44524041, -3.51528113 50.44368565)))"
ASD-3366,"MultiPolygon (((-3.48045566 50.42209871, -3.48182834 50.42050731, -3.48467183 50.42047106, -3.48614282 50.42202622, -3.48477025 50.42361766, -3.48192657 50.42365391, -3.48045566 50.42209871)))"
ARU-3357,"MultiPolygon (((-3.51969963 50.44834984, -3.52107178 50.44675798, -3.52391681 50.44672077, -3.52538991 50.44827541, -3.5240179 50.44986731, -3.52117268 50.44990452, -3.51969963 50.44834984)))"
ARH-3352,"MultiPolygon (((-3.57575389 50.46491761, -3.57712458 50.46332513, -3.57997057 50.46328647, -3.58144604 50.46484028, -3.58007542 50.46643284, -3.57722925 50.46647154, -3.57575389 50.46491761)))"
ASD-3356,"MultiPolygon (((-3.48143774 50.45356474, -3.4828113 50.45197333, -3.48565665 50.45193705, -3.48712863 50.45349219, -3.4857552 50.45508365, -3.48290966 50.45511992, -3.48143774 50.45356474)))"
ARO-3364,"MultiPolygon (((-3.54458864 50.42598706, -3.54595931 50.42439491, -3.548803 50.4243571, -3.55027622 50.42591142, -3.54890565 50.42750362, -3.54606177 50.42754144, -3.54458864 50.42598706)))"
AQV-3361,"MultiPolygon (((-3.62601178 50.43589473, -3.62738 50.43430162, -3.63022415 50.4342618, -3.63170027 50.43581509, -3.63033215 50.43740824, -3.62748781 50.43744807, -3.62601178 50.43589473)))"
ARV-3362,"MultiPolygon (((-3.51497974 50.43424596, -3.51635159 50.43265417, -3.51919582 50.43261707, -3.52066836 50.43417177, -3.51929655 50.43576363, -3.51645212 50.43580073, -3.51497974 50.43424596)))"
ARQ-3368,"MultiPolygon (((-3.53565013 50.41351382, -3.53702076 50.41192177, -3.53986374 50.41188416, -3.54133627 50.41343861, -3.53996574 50.41503071, -3.53712258 50.41506832, -3.53565013 50.41351382)))"
ASC-3354,"MultiPolygon (((-3.48585377 50.45823024, -3.48722729 50.45663878, -3.4900729 50.45660241, -3.49154519 50.45815749, -3.49017177 50.459749, -3.48732597 50.45978537, -3.48585377 50.45823024)))"
ARY-3346,"MultiPolygon (((-3.50372631 50.48318364, -3.50509996 50.48159197, -3.50794709 50.48155513, -3.50942076 50.48310997, -3.50804724 50.48470168, -3.50519991 50.48473853, -3.50372631 50.48318364)))"
ARA-3367,"MultiPolygon (((-3.60398867 50.41573898, -3.60535701 50.41414616, -3.6082 50.41410689, -3.60967484 50.41566043, -3.6083066 50.4172533, -3.60546342 50.41729258, -3.60398867 50.41573898)))"
ASC-3363,"MultiPolygon (((-3.48496712 50.42991086, -3.48633986 50.42831942, -3.48918378 50.42828308, -3.49065514 50.42983818, -3.48928251 50.43142967, -3.48643841 50.43146601, -3.48496712 50.42991086)))"
ASG-3359,"MultiPolygon (((-3.46829216 50.44271382, -3.46966583 50.44112256, -3.47251056 50.44108661, -3.4739818 50.44264191, -3.47260823 50.44423322, -3.46976332 50.44426917, -3.46829216 50.44271382)))"
ASA-3356,"MultiPolygon (((-3.49419262 50.45182784, -3.49556568 50.45023628, -3.4984109 50.45019971, -3.49988325 50.45175468, -3.4985103 50.45334629, -3.49566489 50.45338287, -3.49419262 50.45182784)))"
AQW-3362,"MultiPolygon (((-3.62158424 50.43123461, -3.62295245 50.42964158, -3.62579632 50.42960187, -3.62727217 50.4311552, -3.62590406 50.43274829, -3.62306001 50.432788, -3.62158424 50.43123461)))"
ASI-3372,"MultiPolygon (((-3.45850008 50.40191519, -3.45987293 50.40032406, -3.46271526 50.40028834, -3.46418492 50.40184375, -3.46281217 50.40343494, -3.45996965 50.40347066, -3.45850008 50.40191519)))"
ARZ-3349,"MultiPolygon (((-3.49920659 50.47537231, -3.50058014 50.47378069, -3.50342681 50.47374397, -3.5049001 50.47529887, -3.50352663 50.47689054, -3.50067977 50.47692726, -3.49920659 50.47537231)))"
ARR-3368,"MultiPolygon (((-3.53143629 50.4151433, -3.53280708 50.41355131, -3.53565013 50.41351382, -3.53712258 50.41506832, -3.53575187 50.41666037, -3.53290863 50.41669786, -3.53143629 50.4151433)))"
ARB-3361,"MultiPolygon (((-3.60041325 50.43624974, -3.60178238 50.43465689, -3.60462658 50.4346177, -3.60610186 50.43617134, -3.60473285 50.43776422, -3.60188846 50.43780342, -3.60041325 50.43624974)))"
ASF-3368,"MultiPolygon (((-3.47172973 50.41591373, -3.47310252 50.41432245, -3.47594566 50.41428642, -3.47741619 50.41584166, -3.47604349 50.417433, -3.47320017 50.41746904, -3.47172973 50.41591373)))"
ASA-3342,"MultiPolygon (((-3.49558197 50.49587989, -3.49695622 50.49428831, -3.49980407 50.49425168, -3.50127789 50.49580661, -3.49990373 50.49739824, -3.49705568 50.49743488, -3.49558197 50.49587989)))"
ARZ-3345,"MultiPolygon (((-3.49960484 50.48795856, -3.50097874 50.48636694, -3.50382618 50.4863302, -3.50529988 50.48788508, -3.50392606 50.48947675, -3.50107843 50.48951349, -3.49960484 50.48795856)))"
ASH-3360,"MultiPolygon (((-3.46397634 50.44119427, -3.46535012 50.43960306, -3.46819477 50.43956721, -3.46966583 50.44112256, -3.46829216 50.44271382, -3.46544732 50.44274967, -3.46397634 50.44119427)))"
ASD-3347,"MultiPolygon (((-3.48232297 50.4818841, -3.48369728 50.48029268, -3.48654431 50.48025638, -3.48801723 50.48181149, -3.48664303 50.48340296, -3.48379581 50.48343927, -3.48232297 50.4818841)))"
ASB-3360,"MultiPolygon (((-3.48957881 50.44086944, -3.49095171 50.43927794, -3.49379628 50.43924148, -3.49526815 50.44079652, -3.49389535 50.44238807, -3.49105059 50.44242453, -3.48957881 50.44086944)))"
ARI-3352,"MultiPolygon (((-3.57143268 50.46340212, -3.57280347 50.46180969, -3.57564933 50.46177119, -3.57712458 50.46332513, -3.57575389 50.46491761, -3.57290785 50.46495611, -3.57143268 50.46340212)))"
ARR-3364,"MultiPolygon (((-3.53184231 50.42772949, -3.53321343 50.4261375, -3.53605724 50.42609999, -3.53753009 50.42765448, -3.53615906 50.42924653, -3.53331506 50.42928404, -3.53184231 50.42772949)))"
ARI-3349,"MultiPolygon (((-3.57174562 50.47284132, -3.57311666 50.47124891, -3.57596308 50.4712104, -3.57743863 50.47276432, -3.57606769 50.47435678, -3.57322109 50.47439529, -3.57174562 50.47284132)))"
