GRID_ID,WKT
ASE-3278,"MultiPolygon (((-3.48481804 50.69747302, -3.48619843 50.69588161, -3.48905854 50.69584513, -3.49053849 50.69740008, -3.48915824 50.69899158, -3.48629792 50.69902805, -3.48481804 50.69747302)))"
ARY-3275,"MultiPolygon (((-3.51086324 50.70658157, -3.51224296 50.70498983, -3.51510359 50.70495268, -3.51658469 50.70650726, -3.51520506 50.70809905, -3.51234424 50.70813621, -3.51086324 50.70658157)))"
ASA-3277,"MultiPolygon (((-3.50207982 50.7003997, -3.50345966 50.69880803, -3.50631993 50.69877111, -3.50780055 50.70032584, -3.50642081 50.70191753, -3.50356035 50.70195447, -3.50207982 50.7003997)))"
ARU-3267,"MultiPolygon (((-3.52884663 50.73152881, -3.53022646 50.72993683, -3.53308858 50.72989923, -3.53457105 50.7314536, -3.53319132 50.73304562, -3.53032901 50.73308323, -3.52884663 50.73152881)))"
ASI-3274,"MultiPolygon (((-3.46804989 50.7102762, -3.46943119 50.70868494, -3.47229215 50.70864892, -3.47377196 50.71020412, -3.47239078 50.71179544, -3.46952964 50.71183148, -3.46804989 50.7102762)))"
ASH-3267,"MultiPolygon (((-3.47308163 50.73382071, -3.47446342 50.73222939, -3.47732573 50.73219315, -3.47880646 50.73374821, -3.47742478 50.73533957, -3.47456227 50.73537582, -3.47308163 50.73382071)))"
ARW-3278,"MultiPolygon (((-3.51914022 50.69703089, -3.52051939 50.69543906, -3.52337942 50.6954017, -3.52486048 50.69695618, -3.52348141 50.69854807, -3.52062118 50.69858543, -3.51914022 50.69703089)))"
ARQ-3264,"MultiPolygon (((-3.54633069 50.74074143, -3.54771019 50.73914926, -3.55057284 50.73911122, -3.55205618 50.74066536, -3.55067678 50.74225757, -3.54781394 50.74229561, -3.54633069 50.74074143)))"
ARQ-3265,"MultiPolygon (((-3.54622704 50.73759507, -3.54760645 50.7360029, -3.55046891 50.73596487, -3.55195215 50.737519, -3.55057284 50.73911122, -3.54771019 50.73914926, -3.54622704 50.73759507)))"
ARW-3265,"MultiPolygon (((-3.52046375 50.73793391, -3.52184406 50.73634203, -3.52470657 50.73630463, -3.52618897 50.7378591, -3.52480877 50.73945103, -3.52194606 50.73948844, -3.52046375 50.73793391)))"
ARV-3264,"MultiPolygon (((-3.52491099 50.74259742, -3.52629127 50.7410055, -3.52915406 50.74096799, -3.53063676 50.74252239, -3.52925659 50.74411435, -3.5263936 50.74415187, -3.52491099 50.74259742)))"
ARX-3277,"MultiPolygon (((-3.51500214 50.70180631, -3.51638159 50.70021452, -3.51924192 50.70017727, -3.520723 50.70173179, -3.51934365 50.70332363, -3.51648313 50.70336089, -3.51500214 50.70180631)))"
ASE-3274,"MultiPolygon (((-3.48521582 50.71005881, -3.48659652 50.70846732, -3.4894574 50.70843082, -3.49093778 50.70998577, -3.48955718 50.71157728, -3.4866961 50.7116138, -3.48521582 50.71005881)))"
ASF-3271,"MultiPolygon (((-3.4812717 50.72112611, -3.48265284 50.71953468, -3.48551438 50.71949822, -3.48699497 50.72105319, -3.48561393 50.72264468, -3.4827522 50.72268114, -3.4812717 50.72112611)))"
ARW-3274,"MultiPolygon (((-3.51954717 50.70961636, -3.52092669 50.70802452, -3.52378749 50.70798714, -3.52526896 50.70954161, -3.52388955 50.71113351, -3.52102856 50.71117089, -3.51954717 50.70961636)))"
