GRID_ID,WKT
AQG-3407,"MultiPolygon (((-3.68481723 50.28867767, -3.68617934 50.28708391, -3.68901464 50.28704276, -3.69048802 50.28859535, -3.68912601 50.29018916, -3.68629052 50.29023032, -3.68481723 50.28867767)))"
AMD-3354,"MultiPolygon (((-4.14738496 50.44947571, -4.14873584 50.44787672, -4.15157995 50.44782414, -4.15307338 50.44937055, -4.15172262 50.45096958, -4.14887832 50.45102216, -4.14738496 50.44947571)))"
APT-3397,"MultiPolygon (((-3.74131218 50.32089937, -3.74267327 50.31930497, -3.74551041 50.31926239, -3.74698664 50.3208142, -3.74562565 50.32240865, -3.74278833 50.32245124, -3.74131218 50.32089937)))"
AQV-3380,"MultiPolygon (((-3.62396581 50.37611327, -3.62533235 50.37452023, -3.62817297 50.37448048, -3.62964725 50.37603376, -3.62828082 50.37762685, -3.62544001 50.37766661, -3.62396581 50.37611327)))"
AMU-3366,"MultiPolygon (((-4.07313666 50.41147169, -4.07448896 50.40987354, -4.07733088 50.40982281, -4.07882069 50.41137023, -4.07746849 50.41296844, -4.07462638 50.41301917, -4.07313666 50.41147169)))"
AOQ-3358,"MultiPolygon (((-3.86947917 50.44010725, -3.87083922 50.43851138, -3.87368322 50.4384656, -3.87516734 50.44001568, -3.87380739 50.4416116, -3.87096321 50.44165738, -3.86947917 50.44010725)))"
AOI-3383,"MultiPolygon (((-3.90046048 50.36090469, -3.90181727 50.35930849, -3.90465651 50.35926201, -3.90613913 50.36081172, -3.90478244 50.36240796, -3.90194301 50.36245446, -3.90046048 50.36090469)))"
AOW-3392,"MultiPolygon (((-3.83973825 50.33354934, -3.84109636 50.33195382, -3.84393407 50.33190885, -3.84541385 50.33345939, -3.84405585 50.33505495, -3.84121796 50.33509993, -3.83973825 50.33354934)))"
AQO-3352,"MultiPolygon (((-3.65680919 50.46221787, -3.65817712 50.4606244, -3.66102281 50.46058381, -3.66250075 50.46213669, -3.66113293 50.46373021, -3.65828705 50.4637708, -3.65680919 50.46221787)))"
AQS-3392,"MultiPolygon (((-3.63539661 50.33660369, -3.63676174 50.33501048, -3.63959999 50.33497047, -3.64107329 50.33652368, -3.63970827 50.33811694, -3.63686983 50.33815695, -3.63539661 50.33660369)))"
APJ-3405,"MultiPolygon (((-3.78292838 50.2950842, -3.78428734 50.29348933, -3.78712287 50.29344574, -3.78859962 50.29499702, -3.78724076 50.29659194, -3.78440505 50.29663553, -3.78292838 50.2950842)))"
ANG-3393,"MultiPolygon (((-4.01837192 50.32743862, -4.0197238 50.32584116, -4.02256084 50.32579184, -4.02404617 50.32733998, -4.02269439 50.32893749, -4.01985717 50.32898681, -4.01837192 50.32743862)))"
APV-3406,"MultiPolygon (((-3.73177164 50.29270994, -3.73313226 50.29111567, -3.73596773 50.29107335, -3.73744276 50.29262529, -3.73608223 50.29421964, -3.73324658 50.29426198, -3.73177164 50.29270994)))"
APD-3365,"MultiPolygon (((-3.81323647 50.42053575, -3.81459787 50.41894053, -3.81744081 50.41889614, -3.81892254 50.42044697, -3.81756124 50.42204224, -3.81471811 50.42208663, -3.81323647 50.42053575)))"
APZ-3375,"MultiPolygon (((-3.71827401 50.39049758, -3.71963779 50.38890345, -3.72247908 50.38886141, -3.72395677 50.3904135, -3.72259309 50.39200768, -3.71975162 50.39204972, -3.71827401 50.39049758)))"
ANH-3354,"MultiPolygon (((-4.01938723 50.45176751, -4.02074253 50.45016998, -4.023587 50.45012056, -4.02507636 50.45166866, -4.02372117 50.45326623, -4.02087651 50.45331566, -4.01938723 50.45176751)))"
APF-3369,"MultiPolygon (((-3.80422918 50.40808389, -3.80559055 50.40648878, -3.80843276 50.40644462, -3.80991379 50.40799557, -3.80855253 50.40959074, -3.80571013 50.4096349, -3.80422918 50.40808389)))"
AOU-3401,"MultiPolygon (((-3.84715412 50.30509931, -3.84851118 50.30350373, -3.85134716 50.30345861, -3.85282627 50.30500906, -3.85146932 50.30660468, -3.84863315 50.30664981, -3.84715412 50.30509931)))"
AQL-3374,"MultiPolygon (((-3.66723833 50.3943882, -3.66860395 50.39279465, -3.67144554 50.39275386, -3.6729217 50.3943066, -3.67155619 50.3959002, -3.66871441 50.395941, -3.66723833 50.3943882)))"
AOO-3386,"MultiPolygon (((-3.87453437 50.35188166, -3.8758918 50.35028575, -3.87873055 50.3502399, -3.88021204 50.35178996, -3.87885471 50.35338592, -3.87601578 50.35343177, -3.87453437 50.35188166)))"
ANX-3373,"MultiPolygon (((-3.94866136 50.39316123, -3.95001743 50.39156447, -3.95285852 50.39151681, -3.95434372 50.3930659, -3.95298776 50.39466269, -3.95014649 50.39471036, -3.94866136 50.39316123)))"
APK-3381,"MultiPolygon (((-3.78143733 50.36908541, -3.78279839 50.36749055, -3.78563831 50.36744698, -3.78711736 50.36899825, -3.7857564 50.37059316, -3.78291629 50.37063674, -3.78143733 50.36908541)))"
APX-3373,"MultiPolygon (((-3.72702677 50.39666387, -3.72839043 50.39506964, -3.73123208 50.39502738, -3.73271025 50.39657935, -3.73134669 50.39817363, -3.72850486 50.39821589, -3.72702677 50.39666387)))"
AOQ-3361,"MultiPolygon (((-3.86910757 50.43066923, -3.87046738 50.42907337, -3.87331081 50.4290276, -3.87479462 50.43057769, -3.87343492 50.4321736, -3.8705913 50.43221938, -3.86910757 50.43066923)))"
AQC-3401,"MultiPolygon (((-3.70250325 50.30730804, -3.70386527 50.3057141, -3.70670164 50.30567252, -3.70817618 50.30722488, -3.70681427 50.30881887, -3.70397771 50.30886045, -3.70250325 50.30730804)))"
