wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.49419912590217496 50.72253491849403417, -3.49557987786935076 50.72094334960846851, -3.49844150349048633 50.72090659592424799, -3.49992256414360536 50.72246139774777163, -3.49854191662357783 50.72405301090289242, -3.49568010257587503 50.72408977798382068, -3.49419912590217496 50.72253491849403417)))",ASC-3270,Hex
"MultiPolygon (((-3.52843693959513827 50.71894324981746394, -3.52981642242246796 50.71735129099655381, -3.53267777797565374 50.71731369065246042, -3.53415983424803537 50.71886805820989963, -3.53278045212259828 50.72046007400967227, -3.52991890844132428 50.72049766977767149, -3.52843693959513827 50.71894324981746394)))",ARU-3271,Hex
"MultiPolygon (((-3.49055583959249027 50.74304163275360224, -3.49193731326111312 50.74145010751085039, -3.49480017246910402 50.74141343712268082, -3.4962817531250967 50.74296828805695014, -3.49490038200953368 50.74455986562499987, -3.4920373288604889 50.74459654046621893, -3.49055583959249027 50.74304163275360224)))",ASD-3264,Hex
"MultiPolygon (((-3.55895175581372225 50.73270399392576024, -3.56033059469476676 50.73111167600669802, -3.56319273773193057 50.73107332926921487, -3.56467623202812467 50.73262729580743979, -3.56329749927518247 50.73421966627415713, -3.56043516489134015 50.73425801698729032, -3.55895175581372225 50.73270399392576024)))",ARN-3267,Hex
"MultiPolygon (((-3.51632228001148661 50.74270943316882665, -3.51770286032832979 50.74111761779156637, -3.52056567049914593 50.7410803162747186, -3.52204809144010156 50.74263483121305285, -3.52066761924146343 50.74422669555580967, -3.51780461711196502 50.74426400308703222, -3.51632228001148661 50.74270943316882665)))",ARX-3264,Hex
"MultiPolygon (((-3.5369183174110308 50.71568399762393398, -3.53829741926649044 50.71409195073765375, -3.54115855384275768 50.71405416143620926, -3.54264077962292845 50.71560841511043805, -3.54126178251040802 50.71720051231406501, -3.53840045595127739 50.71723830588508974, -3.5369183174110308 50.71568399762393398)))",ARS-3272,Hex
"MultiPolygon (((-3.51622063417684894 50.7395630274736078, -3.51760113237205729 50.73797120385034276, -3.52046375105354725 50.73793390807504977, -3.52194606342618499 50.73948843627244543, -3.52056567049914593 50.7410803162747186, -3.51770286032832979 50.74111761779156637, -3.51622063417684894 50.7395630274736078)))",ARX-3265,Hex
"MultiPolygon (((-3.54643436117884603 50.74388776723760941, -3.54781394365160097 50.74229561432153446, -3.55067678473646042 50.74225757288437677, -3.5521602324200896 50.74381167798333792, -3.5507807495790078 50.74540389537413176, -3.54791771780033738 50.74544194233842376, -3.54643436117884603 50.74388776723760941)))",ARQ-3263,Hex
"MultiPolygon (((-3.53640378293036495 50.69995225901978841, -3.53778244706090828 50.69836022431201883, -3.54064263143708358 50.69832244766778473, -3.54212434362858719 50.69987670117846079, -3.54074578433757292 50.70146878783867805, -3.53788541039757254 50.70150656773455466, -3.53640378293036495 50.69995225901978841)))",ARS-3277,Hex
"MultiPolygon (((-3.55015723966558827 50.72652578251505417, -3.55153620091215405 50.72493356431968436, -3.55439797677143732 50.72489544514746029, -3.55588098125447027 50.72644953673690793, -3.55450212653942765 50.72804180209430314, -3.55164015906881181 50.72807992840012048, -3.55015723966558827 50.72652578251505417)))",ARP-3269,Hex
"MultiPolygon (((-3.53278045212259828 50.72046007400967227, -3.53415983424803537 50.71886805820989963, -3.53702126747871537 50.71883036625211361, -3.53850351190451828 50.72038468334346817, -3.53712423694625366 50.72197674618722374, -3.53426261238444805 50.72201444265670034, -3.53278045212259828 50.72046007400967227)))",ART-3271,Hex
"MultiPolygon (((-3.4722921468771899 50.70864892381523248, -3.47367323879511103 50.70705760807634732, -3.47653401910703996 50.70702139550062526, -3.47801391360993062 50.7085765091724312, -3.47663293464573098 50.71016789338323605, -3.47377196399738919 50.71020411520225224, -3.4722921468771899 50.70864892381523248)))",ASH-3275,Hex
"MultiPolygon (((-3.47248943541716093 50.71494196168743684, -3.47387070387927732 50.71335063035731849, -3.47673186509397292 50.71331439954057174, -3.47821196363011476 50.71486950812273875, -3.47683081292819107 50.71646090371811511, -3.47396946111294946 50.71649714353510063, -3.47248943541716093 50.71494196168743684)))",ASH-3273,Hex
"MultiPolygon (((-3.50662258581319852 50.70821031198678952, -3.50800250225262911 50.70661861891212396, -3.51086323678453338 50.70658156883440881, -3.51234424375860232 50.70813620544488742, -3.51096443111056411 50.70972795148181689, -3.50810350515603453 50.70976500767284989, -3.50662258581319852 50.70821031198678952)))",ARZ-3275,Hex
"MultiPolygon (((-3.52874418462247208 50.72838241057413455, -3.53012393186031881 50.72679043638275687, -3.53298585317319347 50.72675284444049026, -3.53446821919146803 50.72830721516300656, -3.53308857606274707 50.72989923476168173, -3.53022646421787778 50.72993683315722535, -3.52874418462247208 50.72838241057413455)))",ARU-3268,Hex
"MultiPolygon (((-3.52388954639195751 50.71113351366745547, -3.52526896195433448 50.70954161287826167, -3.52812984977756594 50.70950413424842651, -3.52961150885942887 50.71105855403423845, -3.52823219564843882 50.7126505049882752, -3.52537112099305894 50.71268798599189864, -3.52388954639195751 50.71113351366745547)))",ARV-3274,Hex
"MultiPolygon (((-3.47288415186720734 50.72752781073649686, -3.47426577226583566 50.72593651232892142, -3.47712771027457457 50.72590027420957171, -3.47860822256210955 50.72745533557191777, -3.47722671200371547 50.72904670258512994, -3.47436458419314853 50.7290829416814546, -3.47288415186720734 50.72752781073649686)))",ASH-3269,Hex
