wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.89843403145437772 50.63008869697198122, -3.89979839053884181 50.62849251044201537, -3.90265382844616138 50.62844590179653181, -3.90414509630639106 50.62999547416973911, -3.90278084279165371 50.63159170947951537, -3.89992521367141443 50.63163832385808405, -3.89843403145437772 50.63008869697198122)))",AOL-3298,Hex
"MultiPolygon (((-3.89269829072018325 50.59398115179487831, -3.89406184996483251 50.59238501894876094, -3.89691511634265231 50.59233856886156389, -3.89840501304850173 50.59388824682728369, -3.89704156211133279 50.5954844303790523, -3.89418810485805711 50.59553088541309762, -3.89269829072018325 50.59398115179487831)))",AOM-3309,Hex
"MultiPolygon (((-3.97659621532324614 50.75627661889339493, -3.97796142118939811 50.75467956290801652, -3.98082434636462512 50.75463094617812487, -3.98232225628605674 50.75617938156751308, -3.98095714990790883 50.75777649279128667, -3.97809403448198173 50.75782511296975485, -3.97659621532324614 50.75627661889339493)))",ANU-3257,Hex
"MultiPolygon (((-3.9373898087736201 50.53500917766930911, -3.93875019209847599 50.53341255060635007, -3.94159980926655518 50.53336505897531339, -3.94308923186964533 50.53491418874290986, -3.94172895450729976 50.53651086494915745, -3.9388791480268055 50.5365583623239516, -3.9373898087736201 50.53500917766930911)))",AOB-3328,Hex
"MultiPolygon (((-4.25892108856011031 50.63939464589430628, -4.26027335093899406 50.63779441060659536, -4.26312868441414849 50.63773895817637793, -4.26463195094204828 50.63928373543469519, -4.26327979379786637 50.64088401785949856, -4.26042426909850835 50.64093947645580585, -4.25892108856011031 50.63939464589430628)))",ALF-3293,Hex
"MultiPolygon (((-4.1292514603438244 50.80552779875995384, -4.13061276466341187 50.80392901524954397, -4.13347845477555165 50.80387663171202917, -4.134983033247563 50.80542302431530999, -4.13362183240002778 50.80702185747723121, -4.1307559522423638 50.80707424772678138, -4.1292514603438244 50.80552779875995384)))",AML-3241,Hex
"MultiPolygon (((-4.05330668445444076 50.64320117036444202, -4.05466611624481121 50.64160323319686796, -4.05752206562623385 50.64155282495794808, -4.05901877566724334 50.64310034629686186, -4.05765945383876758 50.64469832961415108, -4.05480331289365825 50.64474874587940434, -4.05330668445444076 50.64320117036444202)))",ANB-3293,Hex
"MultiPolygon (((-3.94704454395394189 50.66548685942922248, -3.94840823329299839 50.66389012235209321, -3.95126573976121565 50.66384229424939178, -3.95275974684803399 50.66539119857726092, -3.95139616055489018 50.66698798635560763, -3.94853846502692463 50.66703581894682884, -3.94704454395394189 50.66548685942922248)))",AOA-3286,Hex
"MultiPolygon (((-3.9024335453365806 50.51669798170653536, -3.90379458868526363 50.51510174863681613, -3.90664315382839611 50.51505512113087804, -3.9081308682341187 50.51660472451123951, -3.90676991722735423 50.51820100819767845, -3.90392115992130284 50.51824764113825239, -3.9024335453365806 50.51669798170653536)))",AOJ-3334,Hex
"MultiPolygon (((-3.90275646131493525 50.73704433277477222, -3.90412364548686819 50.73544811589471948, -3.90698556445776424 50.73540134728766304, -3.90848048896023581 50.73695078955865512, -3.90711340758486436 50.73854705770907003, -3.90425129806852622 50.73859383206148976, -3.90275646131493525 50.73704433277477222)))",AOL-3264,Hex
"MultiPolygon (((-4.14098328323009834 50.49681423389504431, -4.14233564227846074 50.49521533556870878, -4.14518261142694389 50.49516288618167437, -4.14667740893336045 50.49670932894641595, -4.14532515781833144 50.4983082751292045, -4.14247799942757755 50.49836073030601824, -4.14098328323009834 50.49681423389504431)))",AMF-3339,Hex
