wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.72670971692623798 50.50527263745968298, -3.72807646595897335 50.50367841226407961, -3.7309246351719807 50.50363611299162869, -3.7324062441741277 50.50518803583896243, -3.73103959894601145 50.5067823105055993, -3.72819124230957843 50.50682461283306424, -3.72670971692623798 50.50527263745968298)))",APY-3338,Hex
"MultiPolygon (((-3.80697373892161606 50.59219523587266565, -3.80834018077068581 50.59060008879949066, -3.81119345541250665 50.59055574592223792, -3.81268048469878762 50.5921065433853272, -3.81131416802564749 50.59370173330447074, -3.80846070680189852 50.59374607957023784, -3.80697373892161606 50.59219523587266565)))",APG-3310,Hex
"MultiPolygon (((-3.66243994524847505 50.62267799623166553, -3.66381209608806335 50.62108454785091283, -3.66666739809771425 50.62104377161335123, -3.66815075680816749 50.62259643008255239, -3.66677869432960835 50.624189936069655, -3.66392320143163763 50.62423071779534922, -3.66243994524847505 50.62267799623166553)))",AQO-3301,Hex
"MultiPolygon (((-3.64558844362758805 50.75354758155807389, -3.64696489403030633 50.75195430099567773, -3.64982818444551693 50.75191383791914745, -3.65131521588670482 50.7534666486629007, -3.64993887565753061 50.75505997702348537, -3.64707539081971666 50.75510044747307603, -3.64558844362758805 50.75354758155807389)))",AQT-3260,Hex
"MultiPolygon (((-3.80685333560542372 50.58904923730284509, -3.80821969531048321 50.58745409241093682, -3.81107278142707528 50.58740975281919106, -3.81255970403036182 50.58896055226939836, -3.81119345541250665 50.59055574592223792, -3.80834018077068581 50.59060008879949066, -3.80685333560542372 50.58904923730284509)))",APG-3311,Hex
"MultiPolygon (((-3.69840608403887572 50.66937611617569814, -3.69977834536985739 50.66778224944019371, -3.70263643788016061 50.66774055082093753, -3.70412245613372049 50.66929271619081021, -3.70275030813413775 50.67088664448389324, -3.69989202599355105 50.67092835057120936, -3.69840608403887572 50.66937611617569814)))",AQG-3286,Hex
"MultiPolygon (((-3.5492231509484844 50.698208689663538, -3.55060132870593614 50.696616504971864, -3.55346138815105839 50.69657841520116648, -3.55494346032159525 50.69813250526963344, -3.5535653905967215 50.69972473460349249, -3.55070513951479194 50.69976282818691971, -3.5492231509484844 50.698208689663538)))",ARP-3278,Hex
"MultiPolygon (((-3.80383619521965155 50.62214849463897792, -3.80520355326367143 50.62055339017053512, -3.80805864107150205 50.62050910996282482, -3.80954656066008512 50.62205993053361652, -3.80817930443558916 50.62365508465333619, -3.80532402584629947 50.6236993688563075, -3.80383619521965155 50.62214849463897792)))",APH-3301,Hex
"MultiPolygon (((-3.66689593892996335 50.74852346474056475, -3.66827151269269347 50.74692994032600524, -3.67113446545154964 50.74688895711724967, -3.6726220346789904 50.74844149181848962, -3.6712465657682376 50.75003506477511195, -3.66838342222669578 50.75007605367228791, -3.66689593892996335 50.74852346474056475)))",AQO-3261,Hex
"MultiPolygon (((-3.48961279634690325 50.57779855293284044, -3.49098959140183895 50.57620709534592862, -3.49384242986504434 50.57617057195197674, -3.49531866335987518 50.5777255022836485, -3.49394197449768296 50.57931701001449909, -3.49108894452466778 50.57935353728784378, -3.48961279634690325 50.57779855293284044)))",ASC-3316,Hex
"MultiPolygon (((-3.64938559109738314 50.73932929327281016, -3.65076150994605886 50.73773598552602948, -3.65362392804851277 50.73769543484618794, -3.65511061787364477 50.73924818897746292, -3.65373480301691655 50.74084154735082564, -3.6508721923652141 50.74088210205600546, -3.64938559109738314 50.73932929327281016)))",AQS-3264,Hex
"MultiPolygon (((-3.56397703041043767 50.62561398705404514, -3.56535263381353085 50.6240216527491711, -3.56820825710792455 50.62398328601445741, -3.56968846832472986 50.62553725397173565, -3.56831297288594618 50.62712961571924808, -3.56545715905305327 50.62716798626649251, -3.56397703041043767 50.62561398705404514)))",ARL-3301,Hex
"MultiPolygon (((-3.65697351908677781 50.71089252527888647, -3.6583483700490862 50.70929913296240699, -3.66120903586080937 50.70925843636489816, -3.66269504334168028 50.71081111836399202, -3.66132029827788363 50.71240455598035624, -3.65845943880735014 50.71244526521289941, -3.65697351908677781 50.71089252527888647)))",AQQ-3273,Hex
"MultiPolygon (((-3.5722292279301664 50.61605978168458364, -3.57360426401914211 50.61446735099894312, -3.57645927812939224 50.61442877645554006, -3.5779394479265112 50.61598262802443315, -3.57656451661880403 50.61757510915640523, -3.57370931148380278 50.61761368867851729, -3.5722292279301664 50.61605978168458364)))",ARJ-3304,Hex
"MultiPolygon (((-3.53332622681431818 50.60556117526854791, -3.53470231308346339 50.60396920904347695, -3.53755675024537286 50.60393155905294549, -3.53903530588287873 50.6054858840298678, -3.53765933436743474 50.60707791070166905, -3.53480470134821756 50.60711555972026332, -3.53332622681431818 50.60556117526854791)))",ARS-3307,Hex
