wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.67676288927107642 50.90419348385762532, -3.67814260663935899 50.90259982104522152, -3.68101507872430744 50.90255850902059365, -3.68250802962533452 50.90411085392884871, -3.68112842043890698 50.90570456409375311, -3.67825575499154134 50.9057458819140578, -3.67676288927107642 50.90419348385762532)))",AQN-3212,Hex
"MultiPolygon (((-3.36222260792425454 50.9098619258070002, -3.36361330900117306 50.9082719108397157, -3.36648656559226156 50.90823832111210834, -3.36796931357459339 50.90979474034489272, -3.36657871504773887 50.91138479885462687, -3.3637052646257426 50.91141839392096813, -3.36222260792425454 50.9098619258070002)))",ATI-3211,Hex
"MultiPolygon (((-3.3454360484814436 50.92579430591354139, -3.34682779002929864 50.92420449187420672, -3.34970204457819865 50.92417130054846552, -3.35118475400115745 50.92572791804164467, -3.34979311932115076 50.92731778277642007, -3.34691866996993515 50.92735097792218113, -3.3454360484814436 50.92579430591354139)))",ATM-3206,Hex
"MultiPolygon (((-3.55342320218170382 50.95468783971855231, -3.55480862829282396 50.953095589028635, -3.55768439053452035 50.95305725312245215, -3.55917491847578793 50.95461116593633477, -3.55778959689417196 50.95620346749968377, -3.55491364140711141 50.95624180539476811, -3.55342320218170382 50.95468783971855231)))",ARQ-3196,Hex
"MultiPolygon (((-3.20197326338506949 50.88172003275073507, -3.20336860819568559 50.88013187138872695, -3.20624029230529084 50.88010222099237012, -3.2077168254849755 50.88166072799760542, -3.20632158522058663 50.88324893891183365, -3.20344970863985523 50.88327859311188206, -3.20197326338506949 50.88172003275073507)))",AUT-3221,Hex
"MultiPolygon (((-3.55161317999988535 50.77057436959575654, -3.55299335328308974 50.76898215358972521, -3.55585781814209945 50.76894396826108391, -3.55734230029099585 50.77049799469037339, -3.55596223368236242 50.77209025884797455, -3.55309757683158844 50.77212844875342768, -3.55161317999988535 50.77057436959575654)))",ARP-3255,Hex
"MultiPolygon (((-3.43312444343077017 50.83189612927510836, -3.43451044700512709 50.83030528275367033, -3.43737879927280954 50.83026997167055328, -3.43886134466514504 50.8318255051262895, -3.43747544790888471 50.83341640285669172, -3.43460689810271047 50.83345171659784967, -3.43312444343077017 50.83189612927510836)))",ASR-3236,Hex
"MultiPolygon (((-3.39272126661896412 50.92051851036033128, -3.39411123455876229 50.91892814606950424, -3.39698510627795258 50.91889379413454719, -3.39846920393748064 50.92044980288611811, -3.39707934092323205 50.92204021685280679, -3.39420527732914712 50.9220745719850143, -3.39272126661896412 50.92051851036033128)))",ATB-3208,Hex
"MultiPolygon (((-3.779146824364918 50.7626037999536166, -3.78051896223447859 50.76100899259093069, -3.78338261990097857 50.76096523429391993, -3.7848743316791329 50.76251627888705542, -3.78350229740215926 50.76411113479299075, -3.78063844971365626 50.76415489904643863, -3.779146824364918 50.7626037999536166)))",APO-3256,Hex
"MultiPolygon (((-3.22848157015840398 50.90662444736894798, -3.22987673962387456 50.90503598003181196, -3.2327499292958084 50.90500566975217822, -3.234228146182478 50.90656382322777063, -3.23283308218008036 50.90815234249082977, -3.22995969607992794 50.90818265619687821, -3.22848157015840398 50.90662444736894798)))",AUN-3213,Hex
