wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.93911685731823669 50.88911185611839727, -3.9404871472222287 50.88751523098752472, -3.94335832731071623 50.88746746178697578, -3.94485941493231485 50.88901632543958442, -3.94348923516649474 50.89061300768369023, -3.94061785894622751 50.89066076906658509, -3.93911685731823669 50.88911185611839727)))",AOE-3215,Hex
"MultiPolygon (((-4.31399981302857238 50.80043457467883883, -4.31535463907776418 50.79883371389132662, -4.3182196601532592 50.79877679394676449, -4.31973004928916993 50.80032072815764366, -4.31837533379818339 50.8019216462040788, -4.31551012006897672 50.80197857259224747, -4.31399981302857238 50.80043457467883883)))",AKU-3241,Hex
"MultiPolygon (((-4.37639998028331867 50.84325138289217705, -4.37775383889928271 50.8416498035675346, -4.38062135457935931 50.84159131450835645, -4.3821352042019095 50.84313439876444818, -4.38078145539538166 50.84473602685782367, -4.37791374766477226 50.84479452187176207, -4.37639998028331867 50.84325138289217705)))",AKG-3227,Hex
"MultiPolygon (((-4.23304109301062947 50.72646267775414231, -4.23439667136669406 50.72486272225628312, -4.23725735096172151 50.72480783816617134, -4.23876264906582634 50.72635290209298375, -4.23740717867769234 50.72795290688792136, -4.23454630510925689 50.72800779814729566, -4.23304109301062947 50.72646267775414231)))",ALM-3265,Hex
"MultiPolygon (((-4.20929223278377052 50.67812221572322073, -4.21064727721569998 50.67652253435373666, -4.21350506427384808 50.67646827001105692, -4.21500799744232335 50.67801368165256548, -4.2136530614186416 50.67961341412710397, -4.21079508336422492 50.67966768415266898, -4.20929223278377052 50.67812221572322073)))",ALR-3281,Hex
"MultiPolygon (((-4.38853922819197351 50.91225841157375243, -4.38989452891669174 50.91065671267919868, -4.39276621022140645 50.91059788959580601, -4.39428278320372545 50.91214076071130279, -4.39292759208970374 50.91374251138963558, -4.3900557158677973 50.91380134057674667, -4.38853922819197351 50.91225841157375243)))",AKE-3205,Hex
"MultiPolygon (((-4.47007298493814265 50.98611242098784402, -4.47142753422000627 50.98450980671579202, -4.47430360964125828 50.98444891111948607, -4.47582533056139642 50.98599062175155439, -4.47447089372932272 50.98759328452204187, -4.47159462351568404 50.98765418816232398, -4.47007298493814265 50.98611242098784402)))",AJM-3181,Hex
"MultiPolygon (((-4.36779707457570332 50.84342633068744277, -4.36915123574037612 50.84182484837422322, -4.37201878019467127 50.84176657052775283, -4.3735323554801715 50.84330976925261325, -4.37217830509922045 50.84491130050992069, -4.36931056888134783 50.84496958416434609, -4.36779707457570332 50.84342633068744277)))",AKI-3227,Hex
"MultiPolygon (((-4.32588130289373041 50.95287232365352992, -4.3272399902069818 50.95127132098673428, -4.33011436105340408 50.95121400231219866, -4.33163024107729466 50.95275768026290564, -4.33027166622386694 50.95435873255249248, -4.3273970988750321 50.95441605726880141, -4.32588130289373041 50.95287232365352992)))",AKT-3193,Hex
"MultiPolygon (((-4.35850283122436011 50.74445342447022256, -4.35985456752053668 50.74285206841800289, -4.36271607594472322 50.74279409754931436, -4.36422604164309735 50.74433747635683289, -4.36287441562194633 50.74593888039456147, -4.36001271503211552 50.74599685761093326, -4.35850283122436011 50.74445342447022256)))",AKJ-3259,Hex
