GRID_ID,WKT
4237-LIHO_188_O_244_100,"MultiLineString ((-4.2310148535374621 50.773225931533716, -4.2286095827850332 50.7756587019925263, -4.2252264693130144 50.7788184299976351, -4.2238032377458214 50.7794834375625612, -4.2231363110858062 50.7798716546818838, -4.2219624543115462 50.7812528419378779, -4.2199442892608108 50.780552605286509, -4.2182912636380818 50.7801145786911547, -4.2174904483292321 50.7799677392230677, -4.2161661570229523 50.7798117767671968, -4.2136630724678801 50.7794469331108047))"
4238-LIHO_188_O_244_100,"MultiLineString ((-4.249175040857323 50.7656838556001233, -4.2490309403788276 50.7658360387900345))"
4239-LIHO_188_O_244_100,"MultiLineString ((-4.2490309403788276 50.7658360387900345, -4.2467583538936742 50.7648846654923886, -4.2444054823016089 50.765160780086596, -4.243680931191709 50.7651429791488056, -4.2425154915961762 50.7647875633553411, -4.2412778343461675 50.7642886296640512, -4.2406824658992406 50.7645285254797116, -4.239126433779993 50.7648161960064854, -4.2384637691994431 50.7650133019400371, -4.2369773309273686 50.7653067124452733, -4.2365121708222135 50.7661276243891422, -4.2361565764116325 50.7669832183513563, -4.235985184910203 50.7681328921492181, -4.2356491652454 50.768837277798184, -4.2349305410922238 50.7695430620641091, -4.2341692231662025 50.7710053421276513, -4.2330051163636622 50.7719601512567209, -4.2320408869782442 50.772263908109565, -4.2318124246354465 50.7723750415571757, -4.2310148535374621 50.773225931533716))"
4247-LIHO_188_O_244_100,"MultiLineString ((-4.2490309403788276 50.7658360387900345, -4.2502896445484026 50.7663660538372099, -4.2509507448742285 50.766872699520647, -4.2511102097417517 50.7671663357227345, -4.2512992225933512 50.7674048070980319, -4.2522713065181561 50.7680133692687718, -4.2548163625482962 50.7692868438167793, -4.2571612682370317 50.7707808967725498, -4.2592949772834041 50.7716419429884667, -4.2611616445471077 50.7725993306527243, -4.2614584856767568 50.7727868560817228, -4.2627089512344334 50.7733773391522192, -4.2643792960687366 50.7740879099138525, -4.266422760437492 50.7747957004550301, -4.2676143241516478 50.7756059233676709, -4.2683611512126891 50.7758020382184441, -4.2688943376545136 50.7758600192402696, -4.2719165480990426 50.7752205084289727, -4.2736552049439709 50.7745919258087994, -4.2746850992552057 50.7742779100801016, -4.2754240461343551 50.7741595193967612, -4.2771049284351452 50.7738384422626652, -4.2793240310331235 50.7733849500145382, -4.2827125038633556 50.7724696139479477, -4.2857219069726158 50.77139261712923, -4.2864715040655605 50.7710288609364966, -4.2873830522972645 50.7705253026887462, -4.2901043806148973 50.7694093285430554, -4.2938068812844392 50.7676467443541881, -4.2952623094698312 50.7664938402262322, -4.2963448370448454 50.7658972362635268))"
4248-LIHO_188_O_244_100,"MultiLineString ((-4.2520178265640407 50.6805972661696842, -4.2519186582367858 50.6801023923923282, -4.2514363310477732 50.679675945723794, -4.2501478488851188 50.6796641438870665, -4.2496786161377331 50.6797182671990001, -4.2492704198553728 50.6797344238457157, -4.2487024835848954 50.6794798788925718, -4.2472803745458396 50.6793436262303629, -4.2470066752737354 50.6791852111994032, -4.2470039028873492 50.6790204908553719, -4.247452851772695 50.6780471120332976, -4.2474787626333983 50.6773865272949564, -4.2475770840907447 50.6771127354569018, -4.2475335755021977 50.6768390716573407, -4.2472305956779195 50.6764200303889183, -4.2468351557758597 50.6760803018152828, -4.2463368357828823 50.6757113459790816, -4.2460131981380842 50.675641945089744, -4.2461095557134572 50.675252796757519, -4.2459863401606999 50.6748688713955815, -4.2458164374969751 50.6746454931272865, -4.2450731615028028 50.6740577484106538, -4.2443949005589925 50.6731086184283299, -4.24327140908595 50.6720827044473907, -4.2409718927971767 50.6700895978961086, -4.2398230381381987 50.6690093643651025, -4.239666606835117 50.6685386474109833, -4.2398097258109786 50.6680398651158583, -4.2400762322334691 50.6673742057712957, -4.2402667411049304 50.6659535942240922, -4.2409366540963083 50.664410342871868, -4.2413854592151257 50.6627625119339697, -4.2417529757921377 50.6619844550559009, -4.2421131376750578 50.6614206008314056, -4.2421898156532425 50.6610607951320873, -4.2420567521397761 50.6606498022996732, -4.2414325505060928 50.6594842924975666, -4.2415211766765379 50.6589266541847394, -4.2414465751214214 50.658506980495055, -4.2406461529769848 50.6571548998259047, -4.2399191328425632 50.6564821745647009, -4.2397895923266349 50.6562337269124328, -4.2397652181349264 50.6559176889872091, -4.2399930677311772 50.655582769680187, -4.2403613242397782 50.6553055005269499, -4.2416550595789877 50.6547018304070917, -4.2433648550146641 50.6536644361766548, -4.2445319557829349 50.6532195822650664, -4.2462555590411766 50.6529158979418384, -4.2467323349009298 50.6527140456720275, -4.2470251238269334 50.6524694208007134, -4.2473880528778079 50.6519662967452291, -4.2479561188477746 50.650799485490154, -4.2486498803184487 50.650087961142269, -4.2488523410681305 50.6496291237767906, -4.2487848802700521 50.6488948777110863, -4.248483093645862 50.6483341571948245, -4.2484924619786852 50.6482014912318732))"
4277-LIHO_188_O_244_100,"MultiLineString ((-4.2601580345462819 50.7221666190549882, -4.2609803165245363 50.7217888849422565, -4.2637739553808149 50.7230556268994377, -4.2650316869437672 50.7241560913225769, -4.266861473721189 50.7258223039138585, -4.2671927829401932 50.7262893130357426, -4.2690987116469241 50.7279649876857519, -4.2699571889015786 50.729014984281136, -4.2706431019234632 50.7294261512682993, -4.2711749609536422 50.7301795769648152, -4.2718641869062051 50.7307640807490046, -4.2725497654769118 50.7315188220312194, -4.2741158837690598 50.7328211316425239, -4.2746768402592332 50.7334301578770095, -4.2757733811179008 50.7338314847733756, -4.2767981087487721 50.7344553703717835, -4.2778071993363858 50.7349579512627074, -4.2780064016243333 50.7351639833898602, -4.2787794961259085 50.735487505883178, -4.2789357090061833 50.7356110348045846))"
4278-LIHO_188_O_244_100,"MultiLineString ((-4.2454055679628517 50.699802012732448, -4.2453888215595308 50.7004127223880801, -4.2458076281669159 50.7032617366134701, -4.2468715537107657 50.7053530539588593, -4.247719126280713 50.706833964458724, -4.2485612077760146 50.7085453152018459, -4.2488418443967948 50.7087975818427878, -4.2496111890978643 50.7092040171867851, -4.2521321778757102 50.7117289072985571, -4.2532702982525459 50.7124476638524726, -4.2541673964453626 50.7131822250305362, -4.2548441047070273 50.7141737802171235, -4.2551916334566497 50.7147645370464843, -4.2560919378832214 50.7169388969207162, -4.2565199239272022 50.7189118468852413, -4.2565018151266187 50.719847321894008, -4.2567341014658666 50.7201584294145604, -4.257389623540381 50.7207589560930643, -4.2599872186473045 50.7222450853204307, -4.2601580345462819 50.7221666190549882))"
4279-LIHO_188_O_244_100,"MultiLineString ((-4.2789357090061833 50.7356110348045846, -4.2796361527240236 50.7356841003533816, -4.2799022428862115 50.7353877549616001, -4.2808051760363481 50.7349614872648473, -4.2810547666397358 50.7348975121307504, -4.2831224990356409 50.7348788020879269, -4.2856762277057516 50.7342490818994207, -4.2861351595887598 50.7341594038004615, -4.28644753136604 50.7341712653223809, -4.2871216040593749 50.7346257403088856, -4.2872655552731018 50.7346103238388224, -4.2878648901548528 50.7343655217593223, -4.2880473826052308 50.7343321346883087))"
4280-LIHO_188_O_244_100,"MultiLineString ((-4.2963448370448454 50.7658972362635268, -4.2965446592933674 50.7657871074131677, -4.2924756564575013 50.7638685787319162, -4.2918562906893181 50.7634697204222221, -4.2902777748117451 50.7617709787705138, -4.2894656241477653 50.7605998792326503, -4.2883142578157427 50.7585088542596736, -4.286568286119425 50.7547764444084777, -4.2864217469125103 50.7543007390757523, -4.2857634969923719 50.7515577460463447, -4.2858989808776027 50.7510386459011045, -4.2861052580130279 50.7492315441661646, -4.2864331220791101 50.7478427139675361, -4.2863852026706954 50.7475882501629272))"
4281-LIHO_188_O_244_100,"MultiLineString ((-4.2079642781554547 50.7785840943049109, -4.2083021518497272 50.778411759253828, -4.2084784358077156 50.7781065831277587, -4.2086567492751854 50.7779439226449014, -4.2097521380401037 50.7785482503124541, -4.2102548731654883 50.778791722466579, -4.2110976183110846 50.7789171305545537, -4.2130181953830093 50.7793484731548759, -4.2136630724678801 50.7794469331108047))"
