UniqueID,District,Entity Type,WKT
70654-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7853589465933131 50.2815074484052431, -3.7852982137665596 50.2813698690976523))"
70655-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7852982137665596 50.2813698690976523, -3.7852374813067979 50.2812322897465833))"
70656-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7852374813067979 50.2812322897465833, -3.7851684743191063 50.2810761293053261))"
70657-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7851684743191063 50.2810761293053261, -3.7851377236474208 50.2810063965998708))"
70658-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7360787332796761 50.3426624403364613, -3.7359251214842013 50.3426542272981692))"
70659-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7359251214842013 50.3426542272981692, -3.7381135225144009 50.3411201149287848, -3.7392574816597937 50.3405066841566224, -3.7398550924474576 50.3399804803083271, -3.7406902250502134 50.3390511906548994))"
70660-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6937155186300212 50.4312177548864895, -3.6937172585894067 50.4312507379516504))"
70661-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6937172585894067 50.4312507379516504, -3.6937188546096502 50.4312836331707999))"
70662-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6937188546096502 50.4312836331707999, -3.6937522850547824 50.4320706709758042))"
70663-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6937522850547824 50.4320706709758042, -3.6937446404408782 50.4321366191553366))"
70664-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6937446404408782 50.4321366191553366, -3.6937407413433601 50.4321694144802706))"
70665-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6937407413433601 50.4321694144802706, -3.6936452804171522 50.4329866598557999))"
70666-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6936452804171522 50.4329866598557999, -3.6936375204538852 50.4330533292257499))"
70667-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6936375204538852 50.4330533292257499, -3.6936262957305566 50.4331136632094186))"
70668-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6936262957305566 50.4331136632094186, -3.6935873015083782 50.4333231639735189))"
70669-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6935873015083782 50.4333231639735189, -3.6935509093885854 50.4335187759137753))"
70670-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6935509093885854 50.4335187759137753, -3.6935501996362099 50.4335225637703743))"
70671-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6935501996362099 50.4335225637703743, -3.6934642960584845 50.4339842229092312))"
70672-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6934642960584845 50.4339842229092312, -3.6933933225766151 50.4340947146885838))"
70673-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6933933225766151 50.4340947146885838, -3.6933222080258994 50.4342052084737347))"
70674-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6933222080258994 50.4342052084737347, -3.6932095249444297 50.4343070431654965))"
70675-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6932095249444297 50.4343070431654965, -3.6930968413822272 50.4344088777505206))"
70676-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6930968413822272 50.4344088777505206, -3.6926366470748828 50.4347247921414592))"
70677-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6926366470748828 50.4347247921414592, -3.6925152450984138 50.4347835810609126))"
70678-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6925152450984138 50.4347835810609126, -3.6918539646298143 50.4351037662983046))"
70679-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6918539646298143 50.4351037662983046, -3.6917696698004545 50.4353582671406002))"
70680-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6917696698004545 50.4353582671406002, -3.6917850150362188 50.4353700062371288))"
70681-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6917850150362188 50.4353700062371288, -3.6917926860553472 50.4353758308371667))"
70682-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6917926860553472 50.4353758308371667, -3.691815846277942 50.4353934823773571))"
70683-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.691815846277942 50.4353934823773571, -3.691940045697081 50.4355040133131283))"
70684-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.691940045697081 50.4355040133131283, -3.692064245697575 50.4356145441093062))"
70685-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.692064245697575 50.4356145441093062, -3.6922660767554083 50.4358012054477456))"
70686-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6922660767554083 50.4358012054477456, -3.6924680501587761 50.4359878643693378))"
70687-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6924680501587761 50.4359878643693378, -3.6925144496621578 50.4360411543224245))"
70688-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6925144496621578 50.4360411543224245, -3.6925609900200844 50.4360944422082085))"
70689-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6925609900200844 50.4360944422082085, -3.6926765482928592 50.4362310911483149))"
70690-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6926765482928592 50.4362310911483149, -3.6927921040324483 50.4363676500700109))"
70691-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6927921040324483 50.4363676500700109, -3.6929086203438724 50.4365074327947838))"
70692-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6929086203438724 50.4365074327947838, -3.6930251405543393 50.4366473052885524))"
70693-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6930251405543393 50.4366473052885524, -3.6932433884246438 50.43689128861147))"
70694-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6932433884246438 50.43689128861147, -3.6934506332099151 50.4371228398647489))"
70695-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6934506332099151 50.4371228398647489, -3.6934617825178728 50.4371353593421361))"
70696-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6934617825178728 50.4371353593421361, -3.6934741793639625 50.4371473210127022))"
70697-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6934741793639625 50.4371473210127022, -3.6935065487390775 50.4371783294062581))"
70698-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6935065487390775 50.4371783294062581, -3.693551174289226 50.4372213015007844))"
70699-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.693551174289226 50.4372213015007844, -3.693579752714875 50.4372486774512865))"
70700-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.693579752714875 50.4372486774512865, -3.6936083343805794 50.4372761432891465))"
70701-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6936083343805794 50.4372761432891465, -3.6936811513221119 50.4373435288363439))"
70702-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6936811513221119 50.4373435288363439, -3.6937539716787593 50.4374110042301993))"
70703-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6937539716787593 50.4374110042301993, -3.6938849204722231 50.4373788776483067))"
70704-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6938849204722231 50.4373788776483067, -3.6942518071137802 50.4372890809732297))"
70705-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6942518071137802 50.4372890809732297, -3.6943278425659911 50.4373203527278022))"
70706-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6943278425659911 50.4373203527278022, -3.694603545499473 50.4374338012827863))"
70707-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.694603545499473 50.4374338012827863, -3.6947521739177525 50.4375971288731861))"
70708-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6947521739177525 50.4375971288731861, -3.6948545211539456 50.4378264306235664))"
70709-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7895872287431254 50.3012674427511328, -3.7893516130844551 50.3014838364240404, -3.7876975962097665 50.3033024971471434, -3.7869381794284647 50.3040220805675986))"
70710-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6918539646298143 50.4351037662983046, -3.6913225841157717 50.4350702085491136))"
70711-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6913225841157717 50.4350702085491136, -3.6913189853975861 50.4350680123235691))"
70712-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6913189853975861 50.4350680123235691, -3.6911672455223457 50.4350025819365797))"
70713-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6911672455223457 50.4350025819365797, -3.6910155060627163 50.434937151347377))"
70714-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.6910155060627163 50.434937151347377, -3.6910479029646193 50.4349176623824107))"
70715-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8103068550941153 50.2431443022782176, -3.8100662263105587 50.2429303719126068))"
70716-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8100662263105587 50.2429303719126068, -3.8097879942034143 50.242683134291056))"
70717-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8097879942034143 50.242683134291056, -3.8090990011590651 50.2421812770578029))"
70718-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8090990011590651 50.2421812770578029, -3.8090444817224078 50.2421415616249547))"
70719-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8090444817224078 50.2421415616249547, -3.8083214319118204 50.2417363812177626))"
70720-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8083214319118204 50.2417363812177626, -3.8079967408953928 50.2416138052389769))"
70721-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8079967408953928 50.2416138052389769, -3.8076721882884548 50.2414911362689622))"
70722-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8076721882884548 50.2414911362689622, -3.8072265560478771 50.2413598266032579))"
70723-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8072265560478771 50.2413598266032579, -3.8067807860475704 50.2412285173903115))"
70724-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8067807860475704 50.2412285173903115, -3.8066349033064188 50.2411833860107251))"
70725-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8066349033064188 50.2411833860107251, -3.8064891610021361 50.2411382522664454))"
70726-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8064891610021361 50.2411382522664454, -3.8060509169714081 50.2408757760749936))"
70727-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8060509169714081 50.2408757760749936, -3.8056126743362899 50.2406132082997559))"
70728-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8056126743362899 50.2406132082997559, -3.8054682945389713 50.2404964573672785))"
70729-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8054682945389713 50.2404964573672785, -3.8053237718861928 50.2403796185366005))"
70730-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8053237718861928 50.2403796185366005, -3.8052245266993894 50.2404132695283536))"
70731-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8114257556705815 50.2441629192988088, -3.8113146756661886 50.2441302792386963))"
70732-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8113146756661886 50.2441302792386963, -3.8097077618224171 50.2440639384312249))"
70733-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8097077618224171 50.2440639384312249, -3.8081009886195782 50.2439974832675489))"
70734-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8081009886195782 50.2439974832675489, -3.8068702075608485 50.244052339045524))"
70735-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8068702075608485 50.244052339045524, -3.805639419947469 50.2441070919258905))"
70736-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.805639419947469 50.2441070919258905, -3.8043992045803123 50.2442353720832315))"
70737-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8043992045803123 50.2442353720832315, -3.8031591224124099 50.2443636369016602))"
70738-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8031591224124099 50.2443636369016602, -3.8013803193946631 50.2446485594587386))"
70739-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8013803193946631 50.2446485594587386, -3.8005831305472699 50.2447761348682675))"
70740-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8005831305472699 50.2447761348682675, -3.8002969251921535 50.2448600487693895))"
70741-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7811457566703424 50.2893562030163679, -3.783891621727502 50.2917069798724725, -3.7846483396115014 50.2921002810835134, -3.7854595948376888 50.2923936221132521, -3.7859738317747502 50.292628563970581, -3.7865943788924876 50.2930777322711791, -3.7875646304921049 50.2942410620868969, -3.7880435678480522 50.2947021154559124, -3.7887236349857125 50.2951946083059767, -3.7887577688067502 50.2953559804234942, -3.7892283997808978 50.2959243690498639, -3.789783375866028 50.2968692175627581, -3.7900391606264114 50.2969464952026044, -3.7913820837695358 50.298240134012481, -3.7919091285501336 50.298951730706662, -3.792061728014311 50.2992085929254813, -3.7912381822451078 50.2997511488948064, -3.7895872287431254 50.3012674427511328))"
70742-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7294276138437019 50.3248469456769172, -3.7286400891629641 50.3249486887510429, -3.7272660407248024 50.3249871836035894, -3.7254514207087359 50.3253560829937925, -3.7221519446725835 50.3261782262956814, -3.7215985479211939 50.3263811455345191, -3.7199585680531269 50.3269122382271803, -3.7176355280917774 50.327440565366615))"
70743-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7486193885755061 50.3277965971748671, -3.7485969288469461 50.3278444482563856))"
70744-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7485969288469461 50.3278444482563856, -3.7485707287086343 50.3279000673001988))"
70745-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7485707287086343 50.3279000673001988, -3.7482011651854341 50.3286993715444382))"
70746-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7482011651854341 50.3286993715444382, -3.7478317301390587 50.3294986723887376))"
70747-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7478317301390587 50.3294986723887376, -3.7477166254817011 50.3296855954470175))"
70748-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7477166254817011 50.3296855954470175, -3.7476015166493153 50.3298724284920453))"
70749-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7476015166493153 50.3298724284920453, -3.7471447145663097 50.3305351587320615))"
70750-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7471447145663097 50.3305351587320615, -3.7471377713100642 50.3305450668634151))"
70751-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7471377713100642 50.3305450668634151, -3.7468543697061878 50.3312351392925805))"
70752-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7468543697061878 50.3312351392925805, -3.7463044553618698 50.3323866637227368, -3.7445763279484034 50.3345572115140314, -3.7442908785574245 50.3348783652964897, -3.7430480801428181 50.3358308891261572, -3.7426713284451099 50.336226621214152, -3.7412851251382291 50.3383479218394569, -3.7406902250502134 50.3390511906548994))"
70753-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7212417485546707 50.364680291974949, -3.7210685130683485 50.3642565310274364))"
70754-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7210685130683485 50.3642565310274364, -3.7208954212698049 50.3638327676956479))"
70755-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7208954212698049 50.3638327676956479, -3.7205738635518633 50.3635726466010496))"
70756-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7205738635518633 50.3635726466010496, -3.7201701971253431 50.3633903697443301))"
70757-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7201701971253431 50.3633903697443301, -3.7192471611488274 50.363025993484861))"
70758-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7192471611488274 50.363025993484861, -3.7189873940934257 50.362728348204655))"
70759-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7189873940934257 50.362728348204655, -3.7189380227558493 50.3623541999879407))"
70760-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7189380227558493 50.3623541999879407, -3.7190874180543978 50.361772495649646))"
70761-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7190874180543978 50.361772495649646, -3.7191161303423561 50.3616604532340233))"
70762-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7191161303423561 50.3616604532340233, -3.7189478722664817 50.3613113573842028))"
70763-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7189478722664817 50.3613113573842028, -3.7186632773768684 50.3611629323333005))"
70764-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7186632773768684 50.3611629323333005, -3.7171888181363912 50.3608286362262518))"
70765-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7171888181363912 50.3608286362262518, -3.7167522550775138 50.3605832460023706))"
70766-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7167522550775138 50.3605832460023706, -3.7162885256816884 50.3601069248734561))"
70767-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7162885256816884 50.3601069248734561, -3.7161462516590213 50.359873113014487))"
70768-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7776848232501599 50.2884902125312152, -3.7776551977647266 50.2888903132663287, -3.7791217091854317 50.2888112873054496, -3.7798259383708737 50.2888724538428917, -3.7801884299623971 50.288947848095809, -3.7807943313317804 50.2891691754577579, -3.7811457566703424 50.2893562030163679))"
70769-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7921358073685165 50.2806924484950599, -3.7922399645874152 50.2806831228019746))"
70770-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7922399645874152 50.2806831228019746, -3.7925579450237787 50.2806546518244275))"
70771-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7925579450237787 50.2806546518244275, -3.7926697950841941 50.2806540952314762))"
70772-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7926697950841941 50.2806540952314762, -3.7927815014779944 50.2806534508046781))"
70773-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7927815014779944 50.2806534508046781, -3.7929195947186187 50.2806527588258021))"
70774-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7929195947186187 50.2806527588258021, -3.7930578282346312 50.2806520645178026))"
70775-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7930578282346312 50.2806520645178026, -3.7944429110651896 50.2806211450817031))"
70776-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7944429110651896 50.2806211450817031, -3.7958281353014143 50.2805902969010106))"
70777-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7958281353014143 50.2805902969010106, -3.7969420693702154 50.2805827865339765))"
70778-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7969420693702154 50.2805827865339765, -3.7970889932819927 50.2805817731269897))"
70779-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7970889932819927 50.2805817731269897, -3.7980391008867733 50.2804657066099452))"
70780-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7980391008867733 50.2804657066099452, -3.798704933448994 50.2802221774660012))"
70781-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.798704933448994 50.2802221774660012, -3.7997928125172247 50.279494419607083))"
70782-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7997928125172247 50.279494419607083, -3.7999428662382106 50.2793941469595396))"
70783-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7999428662382106 50.2793941469595396, -3.8008659316514359 50.2786070517868353))"
70784-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8008659316514359 50.2786070517868353, -3.8011266566729049 50.2782707604964898))"
70785-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8011266566729049 50.2782707604964898, -3.8014805249959687 50.2773420998705518))"
70786-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8014805249959687 50.2773420998705518, -3.801834239380403 50.2764134404844611))"
70787-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.801834239380403 50.2764134404844611, -3.8019508328101717 50.2761856956331457))"
70788-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8019508328101717 50.2761856956331457, -3.802067568812407 50.2759580383783486))"
70789-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.802067568812407 50.2759580383783486, -3.8025542766631308 50.2751399226693039))"
70790-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8025542766631308 50.2751399226693039, -3.8030001206615518 50.2746076483457571))"
70791-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8030001206615518 50.2746076483457571, -3.8040917040302711 50.2733038003198089))"
70792-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8040917040302711 50.2733038003198089, -3.8043445418608242 50.2728864959634478))"
70793-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8043445418608242 50.2728864959634478, -3.8045973753626119 50.2724691910677564))"
70794-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8045973753626119 50.2724691910677564, -3.8048541515281484 50.2721265671181001))"
70795-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8048541515281484 50.2721265671181001, -3.805180567279403 50.2718516673068621))"
70796-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.805180567279403 50.2718516673068621, -3.8064891050263108 50.2709810092822522))"
70797-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8064891050263108 50.2709810092822522, -3.8085830256503868 50.2695877769176107))"
70798-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8085830256503868 50.2695877769176107, -3.8087094090754046 50.2695085485327127))"
70799-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8087094090754046 50.2695085485327127, -3.8088357920818177 50.2694293200130744))"
70800-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8088357920818177 50.2694293200130744, -3.8096739513701201 50.2687731754171807))"
70801-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8096739513701201 50.2687731754171807, -3.810512087755229 50.2681170249102678))"
70802-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.810512087755229 50.2681170249102678, -3.8106617266316278 50.2679436238105666))"
70803-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8113146756661886 50.2441302792386963, -3.8113036902146731 50.2440772938650895))"
70804-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8113036902146731 50.2440772938650895, -3.8112927081972106 50.2440243983801267))"
70805-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8112927081972106 50.2440243983801267, -3.8111843986257408 50.2439088904744011))"
70806-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8111843986257408 50.2439088904744011, -3.8110759528155937 50.2437934745346979))"
70807-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8110759528155937 50.2437934745346979, -3.8107101346128935 50.2434855433832723))"
70808-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8107101346128935 50.2434855433832723, -3.8103443211328609 50.2431776110069421))"
70809-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.8103443211328609 50.2431776110069421, -3.8103068550941153 50.2431443022782176))"
70810-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7176355280917774 50.327440565366615, -3.7175476738144924 50.3274605432207949, -3.717497983616147 50.3276411621841788, -3.7185716485919036 50.3293611894299886, -3.7187463678926203 50.3299862255974233, -3.7198978142692494 50.3327058787946342, -3.7199060458242714 50.3336810922061417, -3.7201213687238526 50.3346357956376451, -3.7208626976172305 50.3360264027026787, -3.7208742361645295 50.3363146778913091, -3.7207860241786239 50.3364130314429943, -3.7214280122396697 50.3369278043326531, -3.7218465802090495 50.3378316459326527, -3.7229896002357483 50.339041710526331, -3.7232718897645762 50.3395259151406052, -3.7243616396351413 50.3409355278738673, -3.7245751604815442 50.3422716947611946, -3.7249371832133806 50.3428724473098725, -3.725456861863337 50.3434485534414335, -3.7259723824897857 50.3442508343963766, -3.7269853592720215 50.3464913709325685, -3.7277327246069687 50.347874735945048, -3.7279591116158683 50.349546280006706, -3.7280976032850237 50.3496130277085641))"
70811-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7280976032850237 50.3496130277085641, -3.7281947619216078 50.3514182576601215))"
70812-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7281947619216078 50.3514182576601215, -3.7282235869095515 50.3519528070246949))"
70813-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7282235869095515 50.3519528070246949, -3.7281291149802627 50.3521385032644631))"
70814-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7281291149802627 50.3521385032644631, -3.7271539948329462 50.3530153600312076))"
70815-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7271539948329462 50.3530153600312076, -3.7263172412434056 50.3539484366468812))"
70816-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7263172412434056 50.3539484366468812, -3.7262644673402026 50.354028279518829))"
70817-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7262644673402026 50.354028279518829, -3.7255579424753886 50.3550993670853515))"
70818-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7255579424753886 50.3550993670853515, -3.7248464857536492 50.3560778824213955))"
70819-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7248464857536492 50.3560778824213955, -3.7240802504535644 50.3564221224276736))"
70820-TLYH_164_I_274_39,South Hams,Bus Routes,"MultiLineString ((-3.7240802504535644 50.3564221224276736, -3.7227766329169003 50.3566175506922065))"
