UniqueID,District,Entity Type,WKT
38552-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.7424659203981925 50.5823655604055773, -3.7424288549283142 50.5823742040024982))"
38553-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.7424288549283142 50.5823742040024982, -3.7423785785808028 50.5823860185923238))"
38554-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.7423785785808028 50.5823860185923238, -3.7421201058973041 50.5824749669351377))"
38555-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.7421201058973041 50.5824749669351377, -3.7418616289064985 50.5825638248251366))"
38556-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.7418616289064985 50.5825638248251366, -3.7414283561519559 50.5821304145200799, -3.7407167136790607 50.5822497884648783, -3.7402560823428117 50.5822655759795055, -3.7373864609179868 50.581799276166663, -3.7370676924869164 50.5815151789472921))"
38557-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.6156234663894633 50.5331257085559002, -3.6156784869706997 50.5333725050298028, -3.6159995123536315 50.533909758449191, -3.6165748383943304 50.5345215501319061, -3.6170153534124956 50.5344872858110321, -3.6177101002735923 50.5343977747566271, -3.6183236252213606 50.5342522763346551, -3.619074586626859 50.5339642398765889))"
38558-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.7030666162385084 50.5369154322789242, -3.7032073655043019 50.5369388576900533, -3.7031213293801262 50.5372852122453367, -3.7031924158122909 50.5379465732893962, -3.7044962887921322 50.5383970646494021, -3.7046050732663374 50.5393755374795859, -3.7048202058644479 50.5397880858111037, -3.7037057529126813 50.5403033795504157, -3.7030621008323719 50.5404932133836482, -3.7028733016191593 50.5405289490511933))"
38559-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.7028733016191593 50.5405289490511933, -3.6990995329600591 50.5412886916455903, -3.6967620097119602 50.5419700361591637))"
38560-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.7252954000561438 50.5830497908889782, -3.7250045079626539 50.5830410872900629, -3.72383966069718 50.5832266981066354, -3.7229154972678797 50.5835240379159359, -3.7224070499228112 50.5839294448588461, -3.7216689938853236 50.5848642919290796, -3.7216428762234415 50.5853411704061102, -3.7218004078218656 50.5858335016607086, -3.721819416583243 50.5863352554501517, -3.7219335898768806 50.5866922409462987, -3.7219312441787791 50.587115884295514, -3.7217550318226 50.5876297875348797, -3.7212643400661514 50.587961806500239, -3.7202120888762114 50.5883487960640323, -3.7192310195734835 50.5888248433034917, -3.7184117937971428 50.5891095346448054, -3.7174748486564653 50.5893081768451296, -3.7167442995437692 50.589374529044683, -3.7141464717732604 50.5894300597564026, -3.7128211473210233 50.589508736957491, -3.7094163201867105 50.590110618912874, -3.7082510596036817 50.5901429150097712, -3.7057798083715769 50.5897772911281649, -3.7042799112410698 50.5898775844710968, -3.7028204060744354 50.5901146932808032, -3.6999065764200902 50.5907771092562015, -3.6979387483486486 50.5909730060962488, -3.6978606779017293 50.5910021714942033))"
38561-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.6389650422437363 50.5357873822569417, -3.6362831020165798 50.5354684322737384, -3.6354581858714949 50.5352821477893244, -3.6341434705621674 50.534805927841731, -3.6327278821001503 50.5341583489233415))"
38562-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.6327278821001503 50.5341583489233415, -3.6295816213243017 50.5327888901866515, -3.6288746605656619 50.5326042368965105, -3.6286083841892687 50.5325598453139335))"
38563-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.6451584119188944 50.5364728234824625, -3.6449736031776179 50.5364576185966143, -3.644111982587662 50.5364755368936542, -3.6433854440999269 50.5365593580604369, -3.6421301204050343 50.5364193938606121, -3.6398403228213199 50.5358862843880843, -3.6389650422437363 50.5357873822569417))"
38564-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.6978606779017293 50.5910021714942033, -3.696555632681759 50.5914897073615464, -3.6949887262304593 50.5916381625003453, -3.6938265128736081 50.5917842198155938, -3.692842804075148 50.5918375535661937, -3.6922426969712165 50.5919817200419217, -3.6907907760898273 50.592106682924161, -3.6887275788777645 50.5921511831653774, -3.6845619154471256 50.5916113468911988, -3.6840184064700296 50.5915832637496052))"
38565-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.7418616289064985 50.5825638248251366, -3.7413843846349453 50.582860743272974, -3.7407929723484243 50.5831800520451651, -3.7372356724490343 50.5847070774256906, -3.7366162528895863 50.5846888836203803, -3.7348507506689237 50.5844097638293562, -3.7321110433086413 50.584082691983518, -3.7293692999058701 50.5834020381797629, -3.7252954000561438 50.5830497908889782))"
38566-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.6754981391734658 50.592313699245075, -3.6753392410871393 50.5925094550989485, -3.6750335953041242 50.5932050219359795, -3.6747590670250507 50.5937224091922246))"
38567-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.6244330875878967 50.5323393146509545, -3.6221074695170659 50.5327672155505425))"
38568-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.7351351873754597 50.5745011420888702, -3.7351107601372271 50.5737154404629905, -3.7350148035189767 50.5734063125843605, -3.732475157022165 50.5723015429258211, -3.7315718369376878 50.5720083774199267, -3.7299839737010361 50.5716259038863782, -3.7268210811115603 50.5716231098413402, -3.7247572199734149 50.571845633652309))"
38569-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.6766808740183894 50.5633762441214358, -3.6759432727567676 50.5633203143445726, -3.6715967934894369 50.5628851510288015, -3.6718950162245081 50.5620434565327201, -3.6718871349577307 50.5619276349258797))"
38570-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.7247572199734149 50.571845633652309, -3.7234853147331424 50.5719489051979139, -3.7224995654653843 50.5720618819888301, -3.7219201280011189 50.5722329696251691, -3.7215694958032173 50.572307675875777, -3.7193336002887998 50.5724060023606157, -3.7175446417747406 50.5724059578451133))"
38571-CNTY_193_I_286_71,Teignbridge,Bus Routes,"MultiLineString ((-3.6788613928758034 50.5341971355322386, -3.6781948562317046 50.534269634188739, -3.6761766701038114 50.5342627139117226, -3.6748577194816914 50.5346030388615191, -3.6736662058247225 50.5347366352005665, -3.6726707051856966 50.5348784677509855, -3.6716548803992533 50.5351841840758169, -3.6713354055821394 50.5353164825539594, -3.6699543812900304 50.5356951477254839, -3.6676815109180314 50.535823043253437, -3.6640474433683239 50.5356712043704448, -3.6630823277701858 50.5357794227523982, -3.661957819499055 50.5360264358674556, -3.6578487062652134 50.5370737822862139, -3.6572992504941242 50.5371922926262798))"
52641-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7021401659330135 50.5406678219842647, -3.7020514083051936 50.5406846321431829))"
52642-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7020514083051936 50.5406846321431829, -3.7019667963546192 50.540478649578084, -3.7013499493210906 50.5401583080182064, -3.7008391574136175 50.5396785704382197, -3.7015266199379164 50.5393884569662859, -3.7022728250230617 50.5389190409272899, -3.7028957075786022 50.5383722773933926, -3.7031924158122909 50.5379465732893962, -3.7031213293801262 50.5372852122453367, -3.7032073655043019 50.5369388576900533, -3.7023319485659405 50.5367894667649367))"
52643-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.68259714049658 50.5509695472269911, -3.6818156043874173 50.5514993389056499, -3.6812732756538145 50.5517066525781402, -3.6766229408887616 50.5528287587173111, -3.676162416583844 50.5529792889861085, -3.6759010220578032 50.5531719214711472, -3.6757450882672331 50.5535519068635253, -3.6757719647626539 50.5550027675074531, -3.6756574409959097 50.5554598636911621, -3.6752175331541475 50.5559658002469234, -3.6739892811033981 50.5571180344243984, -3.6730187328462263 50.5578901615673146, -3.6714151963856168 50.5588575391427923, -3.6704575945907894 50.5593430037945097, -3.6705725384134107 50.5594312932500998, -3.6709966215528342 50.5599169013123912, -3.6711130592986958 50.5602014552140702))"
52644-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7252725785264102 50.5830483031986375, -3.7250045079626539 50.5830410872900629, -3.72383966069718 50.5832266981066354, -3.7229154972678797 50.5835240379159359, -3.7224070499228112 50.5839294448588461, -3.7216689938853236 50.5848642919290796, -3.7216428762234415 50.5853411704061102, -3.7218004078218656 50.5858335016607086, -3.721819416583243 50.5863352554501517, -3.7219335898768806 50.5866922409462987, -3.7219312441787791 50.587115884295514, -3.7217550318226 50.5876297875348797, -3.7212643400661514 50.587961806500239, -3.7202120888762114 50.5883487960640323, -3.7192310195734835 50.5888248433034917, -3.7184117937971428 50.5891095346448054, -3.7174748486564653 50.5893081768451296, -3.7167442995437692 50.589374529044683, -3.7141464717732604 50.5894300597564026, -3.7128211473210233 50.589508736957491, -3.7094163201867105 50.590110618912874, -3.7082510596036817 50.5901429150097712, -3.7057798083715769 50.5897772911281649, -3.7042799112410698 50.5898775844710968, -3.7028204060744354 50.5901146932808032, -3.6999065764200902 50.5907771092562015, -3.6979387483486486 50.5909730060962488, -3.6977447891555046 50.591045466004708))"
52645-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6755576440947815 50.5922403921993862, -3.6753392410871393 50.5925094550989485, -3.6750335953041242 50.5932050219359795, -3.6746930798319095 50.5938187026388277))"
52646-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6380235860292003 50.5356813211130103, -3.6362831020165798 50.5354684322737384, -3.6354581858714949 50.5352821477893244, -3.6341434705621674 50.534805927841731, -3.6323847881257412 50.5340080359174735))"
52647-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6838442855012681 50.5915645492353292, -3.6819615568273738 50.591362201234169, -3.6810589177209589 50.5913830556830888, -3.6799304875649055 50.5913717241606022, -3.6792250218711606 50.5912677650336562, -3.6781556680910228 50.5912012422849884, -3.6777234379687593 50.5912041407058908, -3.6761755636519813 50.5916948197546006, -3.6758372519798961 50.5918957515824559, -3.6755576440947815 50.5922403921993862))"
52648-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6155730408984494 50.5328768031048625, -3.6154616810734952 50.5320973806024583, -3.6153787513084721 50.531891849414194, -3.6151051168674351 50.5314939731904076, -3.6147852461736401 50.5311634723734642, -3.6146141310242927 50.5310365109616271, -3.6137031622131586 50.5305396253241312, -3.613443081824415 50.530369014671308, -3.613203570356875 50.5302967823054772, -3.6129389803170535 50.5303167249414003, -3.6125603684525376 50.5305309857181157, -3.6117646063377569 50.5311333500782993, -3.6107717768225776 50.5312169168107346))"
52649-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7422253279669104 50.5824387567605029, -3.7421201058973041 50.5824749669351377))"
52650-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7421201058973041 50.5824749669351377, -3.7418616289064985 50.5825638248251366))"
52651-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7418616289064985 50.5825638248251366, -3.7413843846349453 50.582860743272974, -3.7407929723484243 50.5831800520451651, -3.7372356724490343 50.5847070774256906, -3.7366162528895863 50.5846888836203803, -3.7348507506689237 50.5844097638293562, -3.7321110433086413 50.584082691983518, -3.7293692999058701 50.5834020381797629, -3.7252725785264102 50.5830483031986375))"
52652-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7418616289064985 50.5825638248251366, -3.7414283561519559 50.5821304145200799, -3.7407167136790607 50.5822497884648783, -3.7402560823428117 50.5822655759795055, -3.7373864609179868 50.581799276166663, -3.7371309746971533 50.581571578105212))"
52653-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7020514083051936 50.5406846321431829, -3.6990995329600591 50.5412886916455903, -3.6958282919846375 50.5422421547103369, -3.6952358325258396 50.542438797050437))"
52654-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6711130592986958 50.5602014552140702, -3.6712967623700354 50.5606504471837681, -3.6716738449426494 50.5610921178819055, -3.6718502964748465 50.5613862010533666, -3.6718950162245081 50.5620434565327201, -3.6718295626412858 50.5621904205543231))"
52655-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6461909881156478 50.5365577520667699, -3.6449736031776179 50.5364576185966143, -3.644111982587662 50.5364755368936542, -3.6433854440999269 50.5365593580604369, -3.6421301204050343 50.5364193938606121, -3.6398403228213199 50.5358862843880843, -3.6380235860292003 50.5356813211130103))"
52656-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6768592403067211 50.5633897679124473, -3.6759432727567676 50.5633203143445726, -3.6715967934894369 50.5628851510288015, -3.6718295626412858 50.5621904205543231))"
52657-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6224353797588535 50.5327028496152622, -3.624119462060297 50.5323903820092966))"
52658-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6784759609098949 50.5342385133921681, -3.6781948562317046 50.534269634188739, -3.6761766701038114 50.5342627139117226, -3.6748577194816914 50.5346030388615191, -3.6736662058247225 50.5347366352005665, -3.6726707051856966 50.5348784677509855, -3.6716548803992533 50.5351841840758169, -3.6713354055821394 50.5353164825539594, -3.6699543812900304 50.5356951477254839, -3.6676815109180314 50.535823043253437, -3.6640474433683239 50.5356712043704448, -3.6630823277701858 50.5357794227523982, -3.661957819499055 50.5360264358674556, -3.6578487062652134 50.5370737822862139, -3.6573555760316592 50.5371852189310857, -3.6571029793133278 50.5372169417596879))"
52659-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7371309746971533 50.581571578105212, -3.7369053807739627 50.5813705195831318, -3.7352383154722872 50.5805763887322897, -3.7351826874925713 50.5804733385259979, -3.7353168486116348 50.5802880449588059, -3.7360918321997989 50.5801054323768327, -3.7362092485732119 50.5796608247446997, -3.7367580238875369 50.579315553044303, -3.7370027493752911 50.5788185904886021, -3.7369489862598746 50.5779676741566107, -3.7370436222699608 50.5778064419054871, -3.7369596578895692 50.5776280868491384, -3.736958803897787 50.5772055681714932, -3.7364178243427748 50.576056845021796, -3.7353262804554888 50.5750259601130097, -3.7351415901968807 50.5747082612469328, -3.7351363030879168 50.5745372339487105))"
52660-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6952358325258396 50.542438797050437, -3.6916649817352041 50.5436240054791242, -3.690490598171253 50.5440880570691746, -3.6903329136191734 50.5442018704029081, -3.6900885307551587 50.5444766733733815, -3.6899712011632615 50.5447481929098643, -3.6895708250609829 50.5461840309948016, -3.6892902946639148 50.5466288014872376, -3.6889661507057676 50.5470382283374491, -3.6880191008885075 50.5479187016522928, -3.6872411842658908 50.5484052128542416, -3.6865355358861844 50.5489078504405711, -3.6859212049666152 50.5493867668448047, -3.6855314290683512 50.5495680600222883, -3.6844104686572439 50.5499683189572835, -3.6835906927764301 50.5502920798192719, -3.68259714049658 50.5509695472269911))"
52661-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6977447891555046 50.591045466004708, -3.696555632681759 50.5914897073615464, -3.6949887262304593 50.5916381625003453, -3.6938265128736081 50.5917842198155938, -3.692842804075148 50.5918375535661937, -3.6922426969712165 50.5919817200419217, -3.6907907760898273 50.592106682924161, -3.6887275788777645 50.5921511831653774, -3.6845619154471256 50.5916113468911988, -3.6838442855012681 50.5915645492353292))"
52662-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7249768149906051 50.5718240805377519, -3.7234853147331424 50.5719489051979139, -3.7224995654653843 50.5720618819888301, -3.7219201280011189 50.5722329696251691, -3.7215694958032173 50.572307675875777, -3.7193336002887998 50.5724060023606157, -3.7175446417747406 50.5724059578451133))"
52663-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7175446417747406 50.5724059578451133, -3.7173304489474748 50.5724928491396923))"
52664-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7173304489474748 50.5724928491396923, -3.7172350089766764 50.5726258462403635))"
52665-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6184614732174412 50.5342017365806484, -3.6196396303602723 50.5337240317815173, -3.6206640867905335 50.5332291483139286, -3.6215463890359163 50.5328773495564505, -3.6224353797588535 50.5327028496152622))"
52666-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6871941294883617 50.5636808583042878, -3.6868412081625905 50.5638335595088506, -3.6862590664707615 50.5638584490608736, -3.6848136394755509 50.5636586615403729, -3.683437309545512 50.5633766415163137, -3.6828009772617842 50.5633150561710281, -3.6811005810906927 50.5632979711244062, -3.6777426518655187 50.5634567458847641, -3.6768592403067211 50.5633897679124473))"
52667-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6571029793133278 50.5372169417596879, -3.6557327209949038 50.5373481512792324, -3.6540720019302162 50.5372921452877648, -3.6479373127795438 50.5367426670868483, -3.6476234625557158 50.5367751671640519, -3.6475758680775847 50.5367254739266798, -3.6473823567479826 50.5366961017820842, -3.6472738850308937 50.5367542975870876, -3.6472517340035648 50.5368030883378125, -3.6461909881156478 50.5365577520667699))"
52668-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6283080796592011 50.5325201567854378, -3.6271808399919743 50.5323797626298159, -3.6255751372941067 50.5322635808595422, -3.6246452011101753 50.5323035343579292, -3.624119462060297 50.5323903820092966))"
52669-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7023319485659405 50.5367894667649367, -3.7007550775045752 50.5364565639449026, -3.6992492322764283 50.5359594161038714, -3.6980666327070657 50.5355383909512881, -3.6964606558807249 50.5351239706299964, -3.6956981042721457 50.5349953996930878, -3.6946474082773144 50.5349144572676536, -3.6914925443860027 50.5349170576417563, -3.6893438270402048 50.5345277766277476, -3.6877787320415329 50.5342751619286332, -3.6859353645813586 50.5340578531428832, -3.6849370230343612 50.5337855714296325, -3.6837628656814694 50.5337036149487915, -3.6825213879633423 50.533712557978923, -3.6811747398955843 50.5339388618170418, -3.6784759609098949 50.5342385133921681))"
52670-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6323847881257412 50.5340080359174735, -3.6295816213243017 50.5327888901866515, -3.6288746605656619 50.5326042368965105, -3.6283080796592011 50.5325201567854378))"
52671-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.6155730408984494 50.5328768031048625, -3.6156784869706997 50.5333725050298028, -3.6159995123536315 50.533909758449191, -3.6165748383943304 50.5345215501319061, -3.6170153534124956 50.5344872858110321, -3.6177101002735923 50.5343977747566271, -3.6184614732174412 50.5342017365806484))"
52672-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7175446417747406 50.5724059578451133, -3.7171330995841134 50.572157410641303, -3.7166957339267168 50.5718316257989358, -3.7157777350541208 50.5719983189000359, -3.7149832781243188 50.5720670413931899, -3.7144300612755439 50.571988575843541, -3.7137937482567409 50.571803494388945, -3.7132189260743802 50.5716743460026095, -3.7114145917486949 50.5711401090917789, -3.7101628019315926 50.5709617124644453, -3.708144759270338 50.5711197604914844, -3.7067167703431085 50.5714621353347198, -3.7061298636504167 50.5713105547492816, -3.7055719741433988 50.5710316434360934, -3.7048401278585974 50.5708590648368528, -3.704578704841595 50.5704673431077012, -3.7043520917417334 50.5703552689606397, -3.7029700614548982 50.5700492802715118, -3.7023966636634564 50.5695389899154293, -3.701442994139533 50.5691272492186954, -3.700221633758034 50.5683126188774779, -3.6997990149151128 50.5677095467995557, -3.6991873976405443 50.5671831600762047, -3.6987126346030661 50.5665980223451257, -3.6979261318849379 50.5659786648582141, -3.6970217377346222 50.5653985244059641, -3.6958739919418355 50.5648831690550935, -3.6939100411952395 50.5644684466980152, -3.6923686798602877 50.5639571629258384, -3.6920734392424048 50.5639261073907491, -3.6916357763976677 50.5640029773833533, -3.690977510615141 50.5639919417455346, -3.6900556431983991 50.5636264142591045, -3.6893837774452169 50.5634639311371359, -3.6890970188791514 50.5633421772240013, -3.6885968261377982 50.5632616514495155, -3.6881383376627839 50.5632852070885548, -3.6877726927059569 50.5633859314383898, -3.6871941294883617 50.5636808583042878))"
52673-CNTY_193_O_282_78,Teignbridge,Bus Routes,"MultiLineString ((-3.7351363030879168 50.5745372339487105, -3.7351107601372271 50.5737154404629905, -3.7350148035189767 50.5734063125843605, -3.732475157022165 50.5723015429258211, -3.7315718369376878 50.5720083774199267, -3.7299839737010361 50.5716259038863782, -3.7268210811115603 50.5716231098413402, -3.7249768149906051 50.5718240805377519))"
72144-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.5016273642741154 50.5629078160781376, -3.4993959961025713 50.5628894123525257, -3.49919469427237 50.5627750869628798, -3.4991413765868313 50.5619780395104854))"
72145-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4978214171838493 50.5525980131030224, -3.4976990566184685 50.5526430358968426, -3.4975093816477334 50.5528139248887172, -3.4972854480533537 50.5533204438523853, -3.4970238898800163 50.553530658638131, -3.4963988572774247 50.5538534668656183, -3.495650544086879 50.5540582038981938))"
72146-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4945494396602901 50.5582376180114608, -3.494537202904985 50.5570341047954273, -3.4937235273695606 50.5558573981671699, -3.4936686456941892 50.555612144520012))"
72147-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.5038108596275586 50.5623019183489362, -3.503342603975538 50.5624289196675747, -3.5028766745926054 50.5627622911473793, -3.5024183861961595 50.5629143421621805, -3.5016273642741154 50.5629078160781376))"
72148-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.5066605853137438 50.5563575199993807, -3.5072702878635731 50.5569960109778052, -3.5074437225734605 50.5572201168443485))"
72149-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.5074437225734605 50.5572201168443485, -3.5080231562727624 50.5579679266873043, -3.5082366446058852 50.5585214190848333, -3.5084154173278055 50.5592565800668297, -3.5082402738937399 50.5595196591650193, -3.5076268811244109 50.5600390371032375))"
72150-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.494830003979255 50.5496486926302495, -3.4947619196009483 50.549525759396893))"
72151-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4947619196009483 50.549525759396893, -3.4945729937303511 50.5491846326664742))"
72152-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4945729937303511 50.5491846326664742, -3.4942295630814373 50.5488006110921972))"
72153-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4942295630814373 50.5488006110921972, -3.4941176259508828 50.5486755089490245))"
72154-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4941176259508828 50.5486755089490245, -3.4937548501034592 50.5484875230511719))"
72155-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4937548501034592 50.5484875230511719, -3.493755790371893 50.5484770785059752))"
72156-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.493755790371893 50.5484770785059752, -3.4937565137991191 50.5484687052521267))"
72157-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4937565137991191 50.5484687052521267, -3.4937567334812423 50.5484667238594696))"
72158-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4937567334812423 50.5484667238594696, -3.4937264810218331 50.5483804145024749))"
72159-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4937264810218331 50.5483804145024749, -3.4937002664831267 50.5483057449020379))"
72160-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4937002664831267 50.5483057449020379, -3.4936962315178386 50.5482941950328879))"
72161-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4936962315178386 50.5482941950328879, -3.4936737888474458 50.5482540121418182))"
72162-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4936737888474458 50.5482540121418182, -3.4936513462160543 50.5482138292454053))"
72163-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4936513462160543 50.5482138292454053, -3.4936789968527622 50.548195487452972))"
72164-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4936789968527622 50.548195487452972, -3.4937066474679068 50.5481771456543498))"
72165-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4937066474679068 50.5481771456543498, -3.4937477411848286 50.5480258870326864))"
72166-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4937477411848286 50.5480258870326864, -3.4937889757406144 50.5478746265875927))"
72167-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4937889757406144 50.5478746265875927, -3.4938394033300852 50.5477998729486515))"
72168-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4938394033300852 50.5477998729486515, -3.4938899718540508 50.5477251174796578))"
72169-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4938899718540508 50.5477251174796578, -3.493908992415109 50.5476659658615262))"
72170-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.493908992415109 50.5476659658615262, -3.4939712176069118 50.5476161526973016))"
72171-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4939712176069118 50.5476161526973016, -3.4939946640240489 50.5475630598634282))"
72172-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4939946640240489 50.5475630598634282, -3.4940179721389226 50.5475100587347441))"
72173-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4940179721389226 50.5475100587347441, -3.494024524490706 50.547471752193232))"
72174-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.494024524490706 50.547471752193232, -3.4940309385822474 50.5474335373606607))"
72175-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4940309385822474 50.5474335373606607, -3.4940330832412156 50.5474210088467544))"
72176-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4940330832412156 50.5474210088467544, -3.4940352278990967 50.5474084803327699))"
72177-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4940352278990967 50.5474084803327699, -3.4940440799200303 50.5472419866280873))"
72178-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4940440799200303 50.5472419866280873, -3.4940529318907898 50.5470754929193475))"
72179-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4940529318907898 50.5470754929193475, -3.4940475326938452 50.5469046853322652))"
72180-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4940475326938452 50.5469046853322652, -3.4940421335493217 50.5467338777393067))"
72181-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.4940421335493217 50.5467338777393067, -3.4944332507782629 50.546689196476791, -3.4947159529868719 50.5466173064732445, -3.4949234207881528 50.5465351633427815))"
72182-CNTY_80_O_294_73,Teignbridge,Bus Routes,"MultiLineString ((-3.494830003979255 50.5496486926302495, -3.49495084825945 50.5498668857469298))"
