GRID_ID,WKT
17930-CNTY_16_O_292_56,"MultiLineString ((-3.5155110967310788 50.3839880576230357, -3.515404870917497 50.3841320526647465))"
17931-CNTY_16_O_292_56,"MultiLineString ((-3.515404870917497 50.3841320526647465, -3.51545225827793 50.3843477388390895))"
17932-CNTY_16_O_292_56,"MultiLineString ((-3.51545225827793 50.3843477388390895, -3.5153763130232796 50.3844143843982408))"
17933-CNTY_16_O_292_56,"MultiLineString ((-3.5153763130232796 50.3844143843982408, -3.5153005110325104 50.3844811179707364))"
17934-CNTY_16_O_292_56,"MultiLineString ((-3.5153005110325104 50.3844811179707364, -3.5151073453977579 50.3845559861459407))"
17935-CNTY_16_O_292_56,"MultiLineString ((-3.5145983931451199 50.3901867614316572, -3.5146894797646113 50.3899912869524798, -3.5155891321374022 50.3891502824541604))"
17936-CNTY_16_O_292_56,"MultiLineString ((-3.5077418976808423 50.3921813962391667, -3.5085828448119569 50.3915683158600061, -3.509197545642825 50.3909670161809089, -3.5094032933450832 50.3906412864798199, -3.5097921173730176 50.3904676945969214, -3.5107728892330345 50.3901953055063316, -3.5112523237380189 50.3899559552307394, -3.5116013113444651 50.3898704749010875, -3.5123469050992644 50.3898697756991609, -3.5123866807471211 50.3896405599453132))"
17937-CNTY_16_O_292_56,"MultiLineString ((-3.5155110967310788 50.3839880576230357, -3.5155426758328998 50.3839452512964385))"
17938-CNTY_16_O_292_56,"MultiLineString ((-3.5155426758328998 50.3839452512964385, -3.5156156201749602 50.3838462676175425))"
17939-CNTY_16_O_292_56,"MultiLineString ((-3.5156156201749602 50.3838462676175425, -3.5156196509572837 50.3835314328469579))"
17940-CNTY_16_O_292_56,"MultiLineString ((-3.5156196509572837 50.3835314328469579, -3.5155146268030601 50.3835462926438851))"
17941-CNTY_16_O_292_56,"MultiLineString ((-3.5155146268030601 50.3835462926438851, -3.5154096025800055 50.3835611523450595))"
17942-CNTY_16_O_292_56,"MultiLineString ((-3.5154096025800055 50.3835611523450595, -3.5149335491922029 50.3836303131310217))"
17943-CNTY_16_O_292_56,"MultiLineString ((-3.5149335491922029 50.3836303131310217, -3.5140737695354205 50.3835892597854453))"
17944-CNTY_16_O_292_56,"MultiLineString ((-3.5140737695354205 50.3835892597854453, -3.5140460158492761 50.383587912414626))"
17945-CNTY_16_O_292_56,"MultiLineString ((-3.5140460158492761 50.383587912414626, -3.5127423876478567 50.3837307952093667))"
17946-CNTY_16_O_292_56,"MultiLineString ((-3.5127423876478567 50.3837307952093667, -3.5125880069365558 50.3837417976572297))"
17947-CNTY_16_O_292_56,"MultiLineString ((-3.5125880069365558 50.3837417976572297, -3.5124336261480762 50.3837527998991561))"
17948-CNTY_16_O_292_56,"MultiLineString ((-3.5124336261480762 50.3837527998991561, -3.5121470988702521 50.3838104896089334))"
17949-CNTY_16_O_292_56,"MultiLineString ((-3.5121470988702521 50.3838104896089334, -3.5118605708704034 50.3838681786029099))"
17950-CNTY_16_O_292_56,"MultiLineString ((-3.5118605708704034 50.3838681786029099, -3.5118286696593173 50.3838514153708559))"
17951-CNTY_16_O_292_56,"MultiLineString ((-3.5118286696593173 50.3838514153708559, -3.5117250848872938 50.3837969272899429))"
17952-CNTY_16_O_292_56,"MultiLineString ((-3.5123866807471211 50.3896405599453132, -3.5124063461808475 50.3895272347776668, -3.5128759200930224 50.3888106093331416, -3.513080217163421 50.3887673889365999, -3.5133880031526625 50.3886032924868132, -3.5137690638110248 50.3882884928064385, -3.5126793671117493 50.3879339182460839))"
17953-CNTY_16_O_292_56,"MultiLineString ((-3.5152749948823878 50.3946331753720855, -3.5156720755967057 50.3944403785863884, -3.5158685586277789 50.394385293687364, -3.515913690594072 50.394124060543831, -3.5158893212427502 50.3935188145909194, -3.515127279420855 50.3925141160882788))"
17954-CNTY_16_O_292_56,"MultiLineString ((-3.5126793671117493 50.3879339182460839, -3.5113573766521986 50.387508252805226, -3.5115018123456139 50.3871841243804184, -3.5113997672270369 50.3870053931095327, -3.510898031580044 50.3869360950764786, -3.5105198137291325 50.3868138353731183, -3.5101546123812359 50.3868798272706755, -3.5097923339322783 50.386856290941175, -3.5094161850784356 50.3867547767696067, -3.5093009504530261 50.3867850529758172, -3.5089849585223027 50.3867439149459955, -3.5087994424757807 50.3865454891539173, -3.5089080164125166 50.3860572419368964, -3.5088582051428165 50.3859105687039985, -3.5090231378229388 50.3858107547965517, -3.509108508184656 50.3856895821609783))"
17955-CNTY_16_O_292_56,"MultiLineString ((-3.5151073453977579 50.3845559861459407, -3.5147158072060809 50.3847077391787295))"
17956-CNTY_16_O_292_56,"MultiLineString ((-3.5147158072060809 50.3847077391787295, -3.5146313253256563 50.384740498395864))"
17957-CNTY_16_O_292_56,"MultiLineString ((-3.5146313253256563 50.384740498395864, -3.514374765018716 50.3850766153277831))"
17958-CNTY_16_O_292_56,"MultiLineString ((-3.514374765018716 50.3850766153277831, -3.5128167901169336 50.3853004224935646))"
17959-CNTY_16_O_292_56,"MultiLineString ((-3.5146704357963348 50.3869054215884091, -3.5148886283206973 50.3866348626719116, -3.5148920888728683 50.3863020426784658, -3.5146283856640603 50.3859727031986182, -3.5143612492896832 50.385535480995415, -3.514374765018716 50.3850766153277831))"
17960-CNTY_16_O_292_56,"MultiLineString ((-3.5147158072060809 50.3847077391787295, -3.5153005110325104 50.3844811179707364))"
17961-CNTY_16_O_292_56,"MultiLineString ((-3.515404870917497 50.3841320526647465, -3.5155426758328998 50.3839452512964385))"
17962-CNTY_16_O_292_56,"MultiLineString ((-3.5156196509572837 50.3835314328469579, -3.5155792572696556 50.3835371479545202))"
17963-CNTY_16_O_292_56,"MultiLineString ((-3.5128167901169336 50.3853004224935646, -3.5126379783394088 50.3853388217074993, -3.5121681547446157 50.3857415640215933, -3.5119078300226931 50.3861015573451425, -3.5117659772444352 50.3861528681901447, -3.511663254835157 50.3861213751076988))"
17964-CNTY_16_O_292_56,"MultiLineString ((-3.511663254835157 50.3861213751076988, -3.5114097002950997 50.3860436372070879, -3.511119008740534 50.3859044126387516, -3.5109533750929938 50.3857607742308531, -3.5108969667414884 50.3855262271336102, -3.5107681576955478 50.3854258202860308, -3.5102989251158867 50.3852278452016762, -3.5095813818168362 50.385121772318449, -3.5093156933727978 50.3852158799404677, -3.509267037595488 50.3854644727299075, -3.509108508184656 50.3856895821609783))"
17965-CNTY_16_O_292_56,"MultiLineString ((-3.5155792572696556 50.3835371479545202, -3.5155146268030601 50.3835462926438851))"
17966-CNTY_16_O_292_56,"MultiLineString ((-3.5096085202876393 50.3968108370491876, -3.510077629420393 50.3967744774673037, -3.5103123791410571 50.3967276298796136, -3.5104139301825357 50.3966822413027415, -3.5121190093129631 50.395529914443209, -3.5126243392849572 50.3956385575521963))"
17967-CNTY_16_O_292_56,"MultiLineString ((-3.5126243392849572 50.3956385575521963, -3.5125669039401779 50.3957525380405045))"
17968-CNTY_16_O_292_56,"MultiLineString ((-3.5125669039401779 50.3957525380405045, -3.5125096118387251 50.3958666065672816))"
