GRID_ID,WKT
8088-SBLB_X1_O_345_101,"MultiLineString ((-2.9984436908333665 50.8056452426436138, -2.998397078227041 50.8056290046253025))"
8089-SBLB_X1_O_345_101,"MultiLineString ((-2.998397078227041 50.8056290046253025, -2.9978864950072812 50.8054515358564416))"
8090-SBLB_X1_O_345_101,"MultiLineString ((-2.9978864950072812 50.8054515358564416, -2.9976750470233826 50.8054122466883129))"
8091-SBLB_X1_O_345_101,"MultiLineString ((-2.9976750470233826 50.8054122466883129, -2.9969002169128247 50.8052683289376503))"
8092-SBLB_X1_O_345_101,"MultiLineString ((-2.9969002169128247 50.8052683289376503, -2.9963189798438998 50.8050580932950382))"
8093-SBLB_X1_O_345_101,"MultiLineString ((-2.9963189798438998 50.8050580932950382, -2.9961216856730655 50.8050836096333782))"
8094-SBLB_X1_O_345_101,"MultiLineString ((-2.9961216856730655 50.8050836096333782, -2.9954009277349551 50.8055136906025808))"
8095-SBLB_X1_O_345_101,"MultiLineString ((-2.9954009277349551 50.8055136906025808, -2.9953405251996195 50.8055497282189563))"
8096-SBLB_X1_O_345_101,"MultiLineString ((-2.9953405251996195 50.8055497282189563, -2.9942507384968855 50.8056781788085132))"
8097-SBLB_X1_O_345_101,"MultiLineString ((-2.9942507384968855 50.8056781788085132, -2.9941696385689411 50.8057554900398358))"
8098-SBLB_X1_O_345_101,"MultiLineString ((-2.9941696385689411 50.8057554900398358, -2.9941356950401605 50.805787794259345))"
8099-SBLB_X1_O_345_101,"MultiLineString ((-2.9941356950401605 50.805787794259345, -2.9941238723159485 50.8057991362154198))"
8100-SBLB_X1_O_345_101,"MultiLineString ((-2.9941238723159485 50.8057991362154198, -2.994088538374351 50.8058328012137252))"
8101-SBLB_X1_O_345_101,"MultiLineString ((-2.994088538374351 50.8058328012137252, -2.9939887114094863 50.8058569436629313))"
8102-SBLB_X1_O_345_101,"MultiLineString ((-2.9939887114094863 50.8058569436629313, -2.9939507310195599 50.8058394612382287))"
8103-SBLB_X1_O_345_101,"MultiLineString ((-2.9939507310195599 50.8058394612382287, -2.9938263266542684 50.8057821569092525))"
8104-SBLB_X1_O_345_101,"MultiLineString ((-2.9938263266542684 50.8057821569092525, -2.9935600178984121 50.8054713806516531))"
8105-SBLB_X1_O_345_101,"MultiLineString ((-2.9935600178984121 50.8054713806516531, -2.9932935727073642 50.8051606948922583))"
8106-SBLB_X1_O_345_101,"MultiLineString ((-2.9932935727073642 50.8051606948922583, -2.9927148153722611 50.8052140038921607))"
8107-SBLB_X1_O_345_101,"MultiLineString ((-2.9927148153722611 50.8052140038921607, -2.9923774861699992 50.805181262100227))"
8108-SBLB_X1_O_345_101,"MultiLineString ((-2.9923774861699992 50.805181262100227, -2.9914620666141785 50.8050925520357239))"
8109-SBLB_X1_O_345_101,"MultiLineString ((-2.9914620666141785 50.8050925520357239, -2.9911870782746997 50.8051755558219824))"
8110-SBLB_X1_O_345_101,"MultiLineString ((-2.9911870782746997 50.8051755558219824, -2.9909120870520973 50.8052584690451425))"
