GRID_ID,WKT
33649-SDVN_E_O_290_93,"MultiLineString ((-3.554819801258895 50.7270859335289686, -3.554376709919763 50.7273976233518127, -3.553593404216572 50.7277048523613914, -3.5532612245117714 50.7279431113320882, -3.553267766561846 50.7281408825034248, -3.5534361619543917 50.7283520747678978))"
33650-SDVN_E_O_290_93,"MultiLineString ((-3.5521618392502807 50.7204530825071629, -3.551431129141537 50.7205837823924099, -3.5503635106259717 50.7208587978678693, -3.5501977333592385 50.720986911927163, -3.5496763539746627 50.7208323648907751))"
33651-SDVN_E_O_290_93,"MultiLineString ((-3.5599509154606248 50.7318871601197472, -3.5601006633785155 50.7320179567354614, -3.5603710205447761 50.7324353263618093, -3.5603621059556736 50.7326958089484705, -3.5600317185127293 50.7329880243400666, -3.5597939335898232 50.7330897863014485))"
33652-SDVN_E_O_290_93,"MultiLineString ((-3.5599509154606248 50.7318871601197472, -3.5598651120707068 50.7318120987164676, -3.5598323039492143 50.7316776344423843, -3.5581440413594487 50.7316429491702294))"
33653-SDVN_E_O_290_93,"MultiLineString ((-3.5560592918002967 50.7260979795286744, -3.5558881213592572 50.7262341998600732))"
33654-SDVN_E_O_290_93,"MultiLineString ((-3.5558881213592572 50.7262341998600732, -3.5554962077443797 50.7265462901137809))"
33655-SDVN_E_O_290_93,"MultiLineString ((-3.554819801258895 50.7270859335289686, -3.5545365458679057 50.7270897110102013, -3.5537784824570586 50.7268749780748536, -3.552908611042934 50.7267066974107053, -3.5522558130548001 50.7267694165713934))"
33656-SDVN_E_O_290_93,"MultiLineString ((-3.5582094899652055 50.733600724977606, -3.5568006639886196 50.7336042875780322, -3.5562841291211762 50.7337082591505535))"
33657-SDVN_E_O_290_93,"MultiLineString ((-3.5481417671456379 50.7171613306551237, -3.5485129802201776 50.7180220987693247, -3.5485987807373571 50.7187212492193567))"
33658-SDVN_E_O_290_93,"MultiLineString ((-3.5562841291211762 50.7337082591505535, -3.5556920917969768 50.7338273775131725, -3.5553659270829665 50.7338418025436368, -3.5541220371381574 50.7337960669808012, -3.5534420989202027 50.7338400732462986))"
33659-SDVN_E_O_290_93,"MultiLineString ((-3.5591210817400372 50.7258653007649443, -3.5590759721801661 50.7258677522278134))"
33660-SDVN_E_O_290_93,"MultiLineString ((-3.5588312548095553 50.7258542067672877, -3.558121478879718 50.7257923764426479))"
33661-SDVN_E_O_290_93,"MultiLineString ((-3.558121478879718 50.7257923764426479, -3.5574117017319895 50.7257304518682375))"
33662-SDVN_E_O_290_93,"MultiLineString ((-3.5574117017319895 50.7257304518682375, -3.5569254755704747 50.7257359572115334))"
33663-SDVN_E_O_290_93,"MultiLineString ((-3.5569254755704747 50.7257359572115334, -3.5568154281503737 50.7257372469875776))"
33664-SDVN_E_O_290_93,"MultiLineString ((-3.5568154281503737 50.7257372469875776, -3.5564622441447002 50.7258196673175874))"
33665-SDVN_E_O_290_93,"MultiLineString ((-3.5564622441447002 50.7258196673175874, -3.5563711370782145 50.7258708878725741))"
33666-SDVN_E_O_290_93,"MultiLineString ((-3.5563711370782145 50.7258708878725741, -3.5562801744171368 50.7259221963644293))"
33667-SDVN_E_O_290_93,"MultiLineString ((-3.5562801744171368 50.7259221963644293, -3.5560592918002967 50.7260979795286744))"
33668-SDVN_E_O_290_93,"MultiLineString ((-3.5597939335898232 50.7330897863014485, -3.5595277685421212 50.7331746382527911, -3.5585780074528528 50.7335920500164548, -3.5582094899652055 50.733600724977606))"
33669-SDVN_E_O_290_93,"MultiLineString ((-3.5541814220624599 50.7209625587136443, -3.553524068102845 50.7208976665565814, -3.5532222297667406 50.7207667852438533, -3.5527291698743695 50.7204226052370331, -3.5525719156270958 50.7203797318302989, -3.5521618392502807 50.7204530825071629))"
