UniqueID,District,Entity Type,WKT
55495-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6552842398469414 50.7895456195369093, -3.6549114048234674 50.7892934274371868))"
55496-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6549114048234674 50.7892934274371868, -3.6545326718409079 50.7890548979389678))"
55497-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6545326718409079 50.7890548979389678, -3.654153942731901 50.7888163671711439))"
55498-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.654153942731901 50.7888163671711439, -3.6538623335003213 50.7888150163624061, -3.653006984675256 50.7888965709739537, -3.6523871493916396 50.7890222685033876, -3.6522785064781735 50.7891198576170098))"
55499-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6522785064781735 50.7891198576170098, -3.6519508946177108 50.7891034533436851))"
55500-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6519508946177108 50.7891034533436851, -3.6518862918676658 50.7891002187114466))"
55501-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6508401644072506 50.7890082001417156, -3.650748721736468 50.7889935939299235))"
55502-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6467302723707724 50.7843333895609774, -3.6465003689912634 50.7842130786005583, -3.6460992377908523 50.7841018255106107, -3.6454302776978271 50.7840393169521107, -3.6416122247858533 50.784017661469953, -3.6399822235889059 50.7840761839849719))"
55503-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.650426384276884 50.7889421082887296, -3.6502786654236892 50.7888448208047194))"
55504-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6502786654236892 50.7888448208047194, -3.6501310889953786 50.7887475311172878))"
55505-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6501310889953786 50.7887475311172878, -3.6501039439028973 50.7887301081189193))"
55506-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6501039439028973 50.7887301081189193, -3.6500767956644902 50.7887125952242044))"
55507-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6500767956644902 50.7887125952242044, -3.6497292933275602 50.7885019378411044))"
55508-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6497292933275602 50.7885019378411044, -3.6493819390988511 50.7882913672559724))"
55509-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6493819390988511 50.7882913672559724, -3.6492334248734495 50.788199575690939))"
55510-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6492334248734495 50.788199575690939, -3.6490850530388181 50.7881077819223208))"
55511-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6490850530388181 50.7881077819223208, -3.6488290209749734 50.7879158839404923))"
55512-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6488290209749734 50.7879158839404923, -3.6487421699159692 50.787850739996486))"
55513-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6487421699159692 50.787850739996486, -3.6486743869976426 50.7876904455487406))"
55514-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6486743869976426 50.7876904455487406, -3.6487557776032515 50.7875561020453006))"
55515-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6487557776032515 50.7875561020453006, -3.6488078914816908 50.7874700822628213))"
55516-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6689688559427283 50.7933405903457427, -3.6684154718776782 50.7934164709869549, -3.6680232434111733 50.79343539054031, -3.6672944873907198 50.7933279952155701, -3.6663577449358891 50.7932811251760157, -3.6645734329545867 50.793389418666699))"
55517-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6526036753227049 50.7860719571234256, -3.651664310303826 50.7862265494141809, -3.6518528530120276 50.7867454996671768, -3.6520148576703169 50.78706696950875))"
55518-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6520148576703169 50.78706696950875, -3.6512796864139934 50.7871842221882517))"
55519-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6512796864139934 50.7871842221882517, -3.6505443684279637 50.7873014722634011))"
55520-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6505443684279637 50.7873014722634011, -3.6504625464646363 50.7873146813291925))"
55521-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6504625464646363 50.7873146813291925, -3.6503805826496416 50.7873278923446776))"
55522-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6503805826496416 50.7873278923446776, -3.6502126995114286 50.7873507727853664))"
55523-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6502126995114286 50.7873507727853664, -3.65004481620314 50.7873736529865383))"
55524-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.65004481620314 50.7873736529865383, -3.6499493959244189 50.7873834566828961))"
55525-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6499493959244189 50.7873834566828961, -3.6498539756038109 50.7873932603017195))"
55526-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6498539756038109 50.7873932603017195, -3.6496495209935507 50.7873888674681027))"
55527-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6496495209935507 50.7873888674681027, -3.6493605915736591 50.7873827909534512))"
55528-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6493605915736591 50.7873827909534512, -3.6493216865569513 50.7873819021473949))"
55529-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6493216865569513 50.7873819021473949, -3.6488672077160755 50.7873723195145317))"
55530-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6488371677477511 50.7874217584885912, -3.6488078914816908 50.7874700822628213))"
55531-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6535299795022387 50.7852951978335625, -3.653260352145999 50.7851769743136003, -3.6529743070113221 50.7851557569525269, -3.6527783279392745 50.7852304819083429, -3.6527581563345612 50.7852940816858194, -3.6530970350207013 50.7858195333706774, -3.6530457071146443 50.7859731495980711, -3.652948033157204 50.7860195011460647, -3.6526036753227049 50.7860719571234256))"
55532-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6399822235889059 50.7840761839849719, -3.6393216069342782 50.7840804559559444, -3.6391866001017461 50.78411428014374, -3.6391581687450563 50.7840233961260452, -3.6391500550128999 50.783888788177336, -3.6392658845071382 50.7837082805143041, -3.6394527328887953 50.7835221878489875, -3.6397078463150492 50.7833694002710061, -3.6396581227565474 50.7829052275522983, -3.6397480392274697 50.7827586292312958, -3.6400377377321034 50.7826132688984373, -3.6409833478094678 50.782686723203426))"
55533-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6731453074418918 50.7925351045208657, -3.6731081184872032 50.7925810378276665))"
55534-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6731081184872032 50.7925810378276665, -3.6730430907361589 50.7927069796386874, -3.672765778194524 50.7928881278410103, -3.6712281155416981 50.7930777698543707))"
55535-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.654153942731901 50.7888163671711439, -3.6539050373985713 50.7886140366991654))"
55536-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6539050373985713 50.7886140366991654, -3.6541095473524337 50.7885796595299297))"
55537-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6541095473524337 50.7885796595299297, -3.6543140569969683 50.7885452820041792))"
55538-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6543140569969683 50.7885452820041792, -3.6551080185416223 50.7885295215956347))"
55539-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6551080185416223 50.7885295215956347, -3.6559019794224978 50.788513755785317))"
55540-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6559019794224978 50.788513755785317, -3.6560198023393484 50.7885557012676685))"
55541-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6560198023393484 50.7885557012676685, -3.6561376254662088 50.7885976466290217))"
55542-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6561376254662088 50.7885976466290217, -3.6562104715463781 50.7886114514739049))"
55543-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6562104715463781 50.7886114514739049, -3.656283317668696 50.7886252562729013))"
55544-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.656283317668696 50.7886252562729013, -3.6565831155004913 50.7886254954377137))"
55545-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6565831155004913 50.7886254954377137, -3.6568827715098697 50.7886257358461535))"
55546-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6568827715098697 50.7886257358461535, -3.65706116509172 50.7886232015741683))"
55547-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.65706116509172 50.7886232015741683, -3.6571968746593559 50.7886212734914224))"
55548-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6571968746593559 50.7886212734914224, -3.6572394168404903 50.7886206690442776))"
55549-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6572394168404903 50.7886206690442776, -3.6573912013023993 50.7886284474089251))"
55550-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.671579813381233 50.7900138843204871, -3.6715016832806273 50.789934538437862, -3.6714713750665671 50.789856549713555, -3.671439873211944 50.7893713540563638, -3.6713361171599352 50.7892469321354412, -3.6711492013086766 50.7891776622382523, -3.67147286047698 50.7887053650599682, -3.6717818432367597 50.7887800799656901, -3.6720307658815106 50.7888915774923859))"
55551-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6437098711420584 50.7942654670397928, -3.6436206342137996 50.7943263582740769))"
55552-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6436206342137996 50.7943263582740769, -3.6434255422127082 50.7942256825683671))"
55553-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6434255422127082 50.7942256825683671, -3.6432304510435749 50.7941250065307699))"
55554-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6432304510435749 50.7941250065307699, -3.6430676908606299 50.7940439301292912))"
55555-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6430676908606299 50.7940439301292912, -3.6429047894116047 50.7939628554945983))"
55556-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6429047894116047 50.7939628554945983, -3.6428798500888431 50.793947648105771))"
55557-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6428798500888431 50.793947648105771, -3.6428547689575406 50.7939324427090568))"
55558-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6428547689575406 50.7939324427090568, -3.6426889908742219 50.7938583332477833))"
55559-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6426889908742219 50.7938583332477833, -3.6425256451939223 50.7937853107845143))"
55560-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6441150755255518 50.7939889706965673, -3.6436206342137996 50.7943263582740769))"
55561-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6542861193234741 50.794567890202643, -3.6534979024823406 50.7945644826528309))"
55562-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6534979024823406 50.7945644826528309, -3.6525257623994545 50.7945602725130456))"
55563-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6525257623994545 50.7945602725130456, -3.6523251452281684 50.7945046570830314))"
55564-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6523251452281684 50.7945046570830314, -3.6521245285287596 50.794449041300723))"
55565-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6521245285287596 50.794449041300723, -3.6518947546931928 50.7943713544510302))"
55566-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6518947546931928 50.7943713544510302, -3.6516649816154461 50.7942936671369623))"
55567-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6516649816154461 50.7942936671369623, -3.6516493727195742 50.7942534175892249))"
55568-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6516493727195742 50.7942534175892249, -3.6516337638514029 50.7942131680387732))"
55569-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6516337638514029 50.7942131680387732, -3.6518259781449038 50.7940305769663283))"
55570-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6518259781449038 50.7940305769663283, -3.6518610744556907 50.7939514771042511))"
55571-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6518610744556907 50.7939514771042511, -3.6519897461965001 50.7936610546695633))"
55572-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6519897461965001 50.7936610546695633, -3.6520691291008318 50.7933893171153485))"
55573-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6520691291008318 50.7933893171153485, -3.652148514286464 50.7931176693974962))"
55574-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.652148514286464 50.7931176693974962, -3.6521625834545648 50.7929677982314658))"
55575-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6754827328305022 50.7909143538654035, -3.6753194899059571 50.7907366683209105, -3.6746294707778939 50.7904857657906277, -3.6741931119592577 50.7901862516023357, -3.6734100568580823 50.7895685664933012))"
55576-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6557603705848605 50.7870362596906872, -3.6564152971960837 50.7873822849346723, -3.6565824061754397 50.7876946826642168, -3.6563578651310626 50.7881655313632407, -3.6559019794224978 50.788513755785317))"
55577-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6552476886729708 50.7898049356673909, -3.6537908244752146 50.78939367975903, -3.653118621709234 50.7892457334235559, -3.6522785064781735 50.7891198576170098))"
55578-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6519508946177108 50.7891034533436851, -3.6516232829662347 50.7890870481481045))"
55579-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6461339433818925 50.7948743566687853, -3.6443122020536749 50.7962412086168058, -3.6439270638450845 50.7965883880384865, -3.643401032643375 50.7969645315389613, -3.6426488352508728 50.797305365791793, -3.642400881477855 50.7975953882585927, -3.6418538310207418 50.7975021831134654, -3.6414815552332578 50.7964519525241727, -3.6415704402902271 50.7961539181580832, -3.6418957091127302 50.79571765496447, -3.6432878215177222 50.7945468902206088, -3.6436206342137996 50.7943263582740769))"
55580-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6734100568580823 50.7895685664933012, -3.673199579070372 50.7893821014800437, -3.6720307658815106 50.7888915774923859))"
55581-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6518862918676658 50.7891002187114466, -3.6516232829662347 50.7890870481481045))"
55582-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6469624917822552 50.7834878804575709, -3.6476630411350555 50.7837919544379304, -3.6468183206190035 50.7843794654979632))"
55583-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6468183206190035 50.7843794654979632, -3.646945025913662 50.7845279687992317))"
55584-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6487557776032515 50.7875561020453006, -3.6487990981748508 50.7874845978876124))"
55585-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6599855659124998 50.7907149281519779, -3.6597962719705213 50.7907046102263067))"
55586-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6597962719705213 50.7907046102263067, -3.6593788918956398 50.79068185967472))"
55587-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6593788918956398 50.79068185967472, -3.6592570617010041 50.7906752289054566))"
55588-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6592570617010041 50.7906752289054566, -3.6591353733513858 50.7906685959914057))"
55589-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6591353733513858 50.7906685959914057, -3.6589652933999726 50.7906577048277867))"
55590-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6589652933999726 50.7906577048277867, -3.6587952135222079 50.7906468134154565))"
55591-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6587952135222079 50.7906468134154565, -3.6585469465284919 50.7906076249457001))"
55592-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6585469465284919 50.7906076249457001, -3.6582986799403123 50.7905684359438609))"
55593-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6582986799403123 50.7905684359438609, -3.6578991653386965 50.7904651145479562))"
55594-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6578991653386965 50.7904651145479562, -3.6574996492997056 50.7903617018783322))"
55595-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6574996492997056 50.7903617018783322, -3.6573921767205069 50.7903317519587034))"
55596-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6573921767205069 50.7903317519587034, -3.6572847042774592 50.7903018019387957))"
55597-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6572847042774592 50.7903018019387957, -3.656376888610565 50.7900327613195515))"
55598-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.653749595560793 50.7921701341157998, -3.6536610436714678 50.7921519223465054))"
55599-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6536610436714678 50.7921519223465054, -3.6535381182024951 50.7920862141562566))"
55600-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6535381182024951 50.7920862141562566, -3.6534151930790468 50.7920205058330083))"
55601-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6534151930790468 50.7920205058330083, -3.6532615252373071 50.7918877822656185))"
55602-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6532615252373071 50.7918877822656185, -3.6531078582743168 50.7917550584860251))"
55603-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6531078582743168 50.7917550584860251, -3.6530638856113931 50.7917152111631083))"
55604-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6530638856113931 50.7917152111631083, -3.6530199130240191 50.7916753638227476))"
55605-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6530199130240191 50.7916753638227476, -3.6529825474866122 50.7916418081831154))"
55606-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6529825474866122 50.7916418081831154, -3.6529451820032572 50.7916082525308568))"
55607-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6529451820032572 50.7916082525308568, -3.6529007419034869 50.7915350460788133))"
55608-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6529007419034869 50.7915350460788133, -3.65285630194552 50.791461839607841))"
55609-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.65285630194552 50.791461839607841, -3.6530477969116144 50.7914000389409779, -3.6550563255568314 50.79133513325732, -3.6555932373823907 50.7913817252682165))"
55610-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6557603705848605 50.7870362596906872, -3.655341836328557 50.7868151084067492, -3.6551736659104819 50.7871750748818513, -3.654964454349301 50.787276971607163, -3.6541417906669826 50.7864792304414792, -3.6542003130042295 50.7861276556286612, -3.6540512036459729 50.7858060957633768, -3.6538246836318709 50.7854577536551091, -3.6537100840079457 50.785374210519393, -3.6535299795022387 50.7852951978335625))"
55611-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.65285630194552 50.791461839607841, -3.6521057326001727 50.791522566530773))"
55612-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6521057326001727 50.791522566530773, -3.6521010672826288 50.7915471847205993))"
55613-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6521010672826288 50.7915471847205993, -3.6520963987900554 50.7915717130205948))"
55614-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6520963987900554 50.7915717130205948, -3.6521056372272942 50.7916083653672032))"
55615-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6521056372272942 50.7916083653672032, -3.6521150143260623 50.7916449258145093))"
55616-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6521150143260623 50.7916449258145093, -3.6521189695911791 50.7916605183899819))"
55617-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6521189695911791 50.7916605183899819, -3.6521229248590599 50.7916761109652626))"
55618-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6521229248590599 50.7916761109652626, -3.6522496806767317 50.7918062493901985))"
55619-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6522496806767317 50.7918062493901985, -3.65237643403611 50.7919362977795217))"
55620-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.65237643403611 50.7919362977795217, -3.6522245564783722 50.7920553640117589))"
55621-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6522245564783722 50.7920553640117589, -3.6522160069609586 50.7922353541063458))"
55622-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6522160069609586 50.7922353541063458, -3.6522000836409885 50.7925683377699713))"
55623-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6522000836409885 50.7925683377699713, -3.65217429909677 50.7928430035906686))"
55624-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.65217429909677 50.7928430035906686, -3.6521625834545648 50.7929677982314658))"
55625-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6691950238773039 50.7910632067813381, -3.6685515261450998 50.7911336026258056, -3.6672032780069994 50.790964917151598, -3.667146615806419 50.7908479126279531, -3.6670244058789638 50.7908824854711654, -3.6668572697140176 50.7907151673516637, -3.6662987472902162 50.7904661143747234, -3.6641477227810184 50.790202392105563))"
55626-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6461339433818925 50.7948743566687853, -3.6471913856595735 50.7941552052501066, -3.6491128985164099 50.7931426409269591, -3.6495824297842536 50.7927762631208992, -3.64993343205811 50.7922676647135418, -3.649981204932442 50.7919925088577244, -3.6499835224782444 50.7916756369859712, -3.6498683405531716 50.7912253456525207, -3.6507952125300602 50.7913561262780391, -3.651223023824306 50.7913771157010956))"
55627-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.652148514286464 50.7931176693974962, -3.65217429909677 50.7928430035906686))"
55628-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6521057326001727 50.791522566530773, -3.6515058778662848 50.7913910333146674, -3.651223023824306 50.7913771157010956))"
55629-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6641477227810184 50.790202392105563, -3.6632621522712956 50.7900588826434927, -3.6624895237420234 50.7897569251571142, -3.6622722987113732 50.7897528263490372, -3.6621805658378497 50.7899305853586611, -3.6620098848364235 50.7908864143361711))"
55630-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6620098848364235 50.7908864143361711, -3.6619568717609754 50.7908798850037542))"
55631-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6619568717609754 50.7908798850037542, -3.6619037200752937 50.790873447556848))"
55632-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6619037200752937 50.790873447556848, -3.6617493895309354 50.790854601671299))"
55633-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6617493895309354 50.790854601671299, -3.6615950622952966 50.790835845469644))"
55634-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6615950622952966 50.790835845469644, -3.6609436652678076 50.7907837876894703))"
55635-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6609436652678076 50.7907837876894703, -3.6602922664239643 50.7907316363694221))"
55636-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6602922664239643 50.7907316363694221, -3.6602528885124155 50.7907294988409888))"
55637-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6602528885124155 50.7907294988409888, -3.6602136524176334 50.7907273592807016))"
55638-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6602136524176334 50.7907273592807016, -3.6599855659124998 50.7907149281519779))"
55639-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6467302723707724 50.7843333895609774, -3.6468183206190035 50.7843794654979632))"
55640-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6468183206190035 50.7843794654979632, -3.6474524913577899 50.7851227224478663))"
55641-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6606751786509415 50.7907622931031923, -3.6602922664239643 50.7907316363694221))"
55642-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6602136524176334 50.7907273592807016, -3.6597962719705213 50.7907046102263067))"
55643-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6572847042774592 50.7903018019387957, -3.6552476886729708 50.7898049356673909))"
55644-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6740209403104109 50.7912911494678454, -3.6743761014318266 50.7913718407545076))"
55645-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6743761014318266 50.7913718407545076, -3.6747508913958726 50.7914570246661654))"
55646-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6747508913958726 50.7914570246661654, -3.6752253306614993 50.7912776278668758, -3.6754927763603686 50.7910671172266959, -3.6754827328305022 50.7909143538654035))"
55647-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6409833478094678 50.782686723203426, -3.6411352180226122 50.782703774848386, -3.6420603643300469 50.7826492040838602, -3.6442394487522005 50.7830161064403782, -3.6454452633202781 50.7831733949795563, -3.6469624917822552 50.7834878804575709))"
55648-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.6573912013023993 50.7886284474089251, -3.657445514420083 50.7886312307387939))"
55649-LIHO_607_O_283_100,Mid Devon,Bus Routes,"MultiLineString ((-3.657445514420083 50.7886312307387939, -3.6576516120844871 50.7886417920682902))"
